Original|Translated
Serevex|瑟里菲克斯
Rothek|羅西克
Terrorcotta|恐懼兵俑
Turkey|火雞
Hakaam|哈肯姆
Biletoad|黃蟾蜍
Fishy|小魚
Locust|蝗蟲
Mudmug|泥杯
Xiao|曉
Lyalia|賴奧莉亞
Micronax|迷你魔巡號
Yakrat|犛鼠
Rastaak|拉斯塔克
Slither|赤練滑蛇
Cairo|小貓鼬
Grinder|小臼
Mongoose|貓鼬
Muffin|麥芬
Mantid|螳螂人
ThunderKing|雷王
Lindsay|林塞
Teensy|丁丁鼠
Clucks|咕咕雞
Darkwidow|黑心寡婦蛛
Blackfang|黑牙蜘蛛
Webwinder|網蛛兒
Flipsy|跳跳兔
Eyegouger|鑿眼鵰
Nanners|南納斯
Nimbus|雲光
Xuen|雪怒
Zunta|祖塔
Analynn|安納琳
Mumtar|瑪姆塔甲蟲
Ripper|撕裂幼豹
Springtail|簧尾蹬羚
Longneck|長頸四不像
Flutterby|振翅蛾
Oozer|黏液蝸牛
Acidous|酸液蜘蛛
Odoron|奧德倫臭鼬
Constrictor|蟒蛇
Prancer|騰躍鹿
Rasp|銼皮蟒蛇
Glimmer|微光龍
Rockhide|石皮穿山甲
Ambershell|琥珀硬殼獸
Bounder|尖角蜥
Lacewing|花翼翅蛾
Willow|維龍
Whirls|旋旋
Cluckatron|咯咯火箭雞
Gizmo|吉事摩
Firetooth|火牙飛龍
Flameclaw|焰爪飛龍
Zoltan|周坦
Ultramus|奧特馬斯魔
Beamer|多眼怪
Hatewalker|憎行機械人
Cho'guana|丘卦納獸
Indigon|印地岡甲蟲
Blizzy|冰霜鷹
Frostmaw|霜喉幼獅
Tinygos|小苟斯
Plop|噗通泡泡
Corpsefeeder|食屍蟲
Bleakspinner|陰寒紡織者
Carrion|食腐蟲
Obsidion|黑曜迪昂
Veridia|綠迪亞
Garnestrasz|紅榴斯塔茲
Venus|維納斯
Anklor|安格勒白蛇
Croaker|娃娃蟾蜍
Dampwing|潮翼蛾
Moltar|莫爾他螃蟹
Ignious|毒火甲蟲
Comet|彗星
Bishibosh|畢須博須
Jack|傑克南瓜
Everessa|艾弗瑞沙
Sploder|史泡德小炸彈
Goliath|迷你雷神
Fungor|小菌獸
Tripod|三苞花
Glitterfly|螢火蟲
Stompy|暴蹄
Dramaticus|裝可愛的倉鼠
Cragmaw|險顎鱷魚
Gnasher|磨齒鱷
Chomps|鋼顎
Netherbite|虛空撕咬小精龍
Jadefire|翠玉烈焰
Arcanus|阿肯納斯秘法鰻
Ras'an|雷森
Narrok|納羅克
Warble|瓦柏
Gobbles|咯咯
Dinner|肉雞
Mort|莫特骷顱
Stitch|縫合小骷髏
Fleshrender|血肉撕裂蠕蟲
Cadavus|屍蟲
Grizzle|小灰熊
Gutretch|腸嘔
Fangor|范高藍蛇
Skyshaper|塑天螢火蟲
Woodcarver|阿木
Needleback|刺背龜
Lightstalker|螢光潛獵蝶
Toothbreaker|斷齒菜頭妖
Siren|歌唱向日葵
Bleat|羊咩咩
Lapin|拉坪兔
Piqua|皮洽雞
Mutilator|毀壞豪豬
Pounder|小搥擊者
Crusher|粉碎者
Whiskers|威斯可
Stormlash|風暴雲蛟
Chirrup|啾啾蟋蟀
Mo'ruk|摩洛卡
Crystallus|水晶甲蟲
Ruby|紅寶石晶簇
Incinderous|耐火蟑螂
Ashtail|灰尾蜥蜴
Kali|卡利
Helios|希里歐斯蜘蛛
Amythel|混種獸
Twilight|暮光
Clatter|噹噹甲蟲
Spring|春蛾
Pyth|派斯蟒蛇
Brok|布拉克
Obalis|歐巴里斯
Scarfang|疤牙
Skimmer|浮杓水黽
Mollus|莫勒斯蝸牛
Diamond|小鑽石元素
Burgle|賊賊小魚人
Dipsy|醺醺兔
Flufftail|絨尾兔
Emeralda|翡翠豹
Moonstalker|月巡幼虎
Baneling|毒爆蟲
Sleet|凍雨幼龍
Drogar|紫金雛龍
Bruce|布魯斯
Sanoriak|薩諾里亞克
Kirrawk|科羅克
Fezwick|菲茲維克
Battletron|戰魔像
Crow|烏鴉
Queasy|嘔吐哥
Riddoh|瑞多
Fran|弗蘭
Blat|吞齧怪
Unguloxx|昂格洛斯
Mazhareen|梅颯靈
Proboskus|普羅伯斯庫
Ixx|伊克斯
Dippy|呆呆
Goredome|牴角
Xi'ri|希瑞
Rocks|岩石
Horridon|哈里登
Narrator|旁白先生
Gorespine|血刺
Greyhoof|灰蹄
Kafi|卡菲
Nitun|泥吞
Crimson|赤紅龍
Glowy|虹彩飛蠅
Marley|馬爾利
Tiptoe|躡足黽
Whispertail|細語小龍
Sludgy|泥團
Dusty|塵蛾
Clock'em|發條人
Chrominius|克羅米尼斯
Suen|蘇茵
Lu'lin|盧凜
Oondasta|烏達斯塔
Ahoo'ru|阿胡魯
Pierre|皮耶爐
Nibbleh|囓屍大蛇
Grulloc|葛魯洛克
Roona|璐娜
Tideskipper|潮越者
Tito|多多
Kil'rek|基瑞克
Gahz'rooki|加茲魯基
Filthling|髒髒軟泥怪
Doopy|瓜瓜
Ariaana|雅莉安娜
Gong|鑼
Zeradar|澤拉達
Crafty|小猾頭
Sharpeye|銳眼
Angara|安格拉
Widowling|寡婦蛛
Grekpaw|嗝爪
Firepaw|火爪
Nairn|奈恩
Summer|桑默
Azurespine|蒼脊
Wolvy|狼鼬
Charlie|查理
Gom|格姆
Mastiff|獒犬
Drifter|渦流
Trike|小三角龍
Screamer|小嘯天龍
Chaos|混沌
Stormoen|斯多莫恩
Au|小金
Banks|小豬撲滿
Tonsa|童沙
Chirps|唧唧
Brewly|小酒
Patience|耐心
Socks|小襪子
Rikki|雷基
Monte|蒙特
Bolo|博洛
Li|小李
Yen|小顏
River|小河
Spirus|史派瑞斯
Dah'da|小死翼
Cindy|小辛德
Exurotus|艾索洛圖斯
Asha|艾薩
Nerok|奈洛克
Stele|史黛勒
Snowclaw|雪爪
Kron|克隆
Razuun|拉祖恩
Kovok|科沃克
Goro'dan|哥洛丹
Aggron|阿格隆
Sylene|席瑞妮
Fernus|弗努斯
Snowpaw|雪掌
Bonkers|嚎怪
Snowfury|怒雪
Kuruna|庫魯娜
Gorr'thog|戈爾索格
Kasha|卡沙
Murkalot|魚人聖教軍
Kindler|燃火
Rokk|羅科
Limbflayer|裂肢者
Chronalis|克魯納里斯
Firelish|火焰小怒靈
Gug'rokk|古格洛克
Raven|烏鴉
Jagahari|賈格哈里
Warmouth|戰喉
Samaara|薩瑪菈
Romuul|羅穆爾
Domuu|多穆
Goc|苟克
Borisari|波里沙利
Lekunaar|勒庫納
Barricade|路障
Saveel|薩維爾
Rooter|掘土者
Roltall|洛托爾
Rulkan|蘿坎
Mutomu|穆托姆
Goreslob|血涎
Snowsong|雪歌
Lokra|羅克拉
Maggoc|瑪格歐克
Broodling|幼獸
Eredar|埃雷達爾
Naaru|那魯
Yuuri|尤里
Ormuus|歐慕斯
Hogs|霍格斯
Deceptia|迪賽西雅
Spiderling|小蜘蛛
Kraank|科朗克
Restalaan|瑞斯塔朗
Marnaa|馬爾娜
Siegemaker|攻城戰車
Krosnis|克羅斯尼司
Ka'alu|卡雅露
Hippo|河馬
Blook|布魯克
Weebomination|小憎惡體
Gul'kosh|古爾科什
Rog|羅戈
Iyu|艾猶
Diaani|迪雅妮
Arekk|阿雷克
Zuulo|祝羅
Squirt|絲古爾特
Deebs|小迪亞布羅
Tyri|泰利
Puzzle|謎謎
Mulverick|穆維里克
Cart|推車
Rylak|萊拉克
Goren|戈倫
Elekk|伊萊克
Gronn|古羅
Windroc|風翼貓頭鷹
Y'kish|鴉奇虛
Eleanor|埃利諾
Rezlak|雷茲拉克
Bazwix|巴茲維斯
Skog|史寇格
Headhunter|獵頭者
Squiggy|史奎吉
Raindash|迅雨
Peon|苦工
Okk|歐克
Gordawg|葛爾道格
Malchompa|馬爾恰帕
Rangari|遊俠
Fara|法拉
Genusaur|傑努索
Bruto|布魯多
Obliterator|消滅者
Drak'thiz|德雷克西茲
Karka|卡爾佳
Sul'aka|蘇爾亞卡
Drekta|德蕾塔
Yarna|雅爾娜
Da'kaz|達卡茲
Nozya|諾姿雅
Ka'la|卡菈
K'ure|庫爾
Talakuu|塔拉庫
Moriccalas|莫里卡拉斯
Corselle|珂賽兒
Maelgwyn|梅爾格文
Turkina|特琪娜
Roague|羅格
Anruin|安盧因
Nevo|奈柔
Monishot|茉妮夏
Alya|艾爾雅
Ed|艾德
Tore|托爾
Malothas|馬洛薩斯
Northpaul|諾斯博爾
Archon|亞珂
Moonalli|穆納里
Ang'kra|安可菈
Abatha|艾芭莎
Yoori|悠莉
Racy|芮希
Ziri'ak|澤利亞克
Gor|戈爾
Vrok|維羅克
Org|奧格
Shog|索格
Etubrute|艾圖布魯特
Mumper|曼普
Lupas|盧帕斯
Thrend|瑟倫德
Bitey|咬咬
Wombie|翁比
Darkun|達爾昆
Fiona|菲歐娜
Va'zik|瓦茲克
Sa'vi|薩薇
NELF|奈爾夫
Shoka|秀卡
Araspeth|艾拉絲佩茲
Flurga|弗勒加
Gazra|珈茲菈
Bemora|貝茉拉
Lazrek|拉茲雷克
Haomi|皓咪
Zaelatha|潔菈薩
Nudan|努丹
Marguun|馬爾昆
Illenya|伊蓮亞
Araneth|亞拉內斯
Velhaomat|維豪馬特
Zen'tenbi|贊騰碧
Zen'tiki|贊提奇
Illu'mina|伊露米娜
Zen'tika|贊緹珈
Celadina|瑟拉蒂娜
(Black)|Ogre（Black）
Felhound|惡魔犬
Mragesh|莫拉吉斯
Zomstrok|桑史托克
Titarus|泰坦洛斯
Napp'agosh|納普亞勾許
Brickhouse|磚房
Mirathen|米菈森
Ricket|瑞基特
Zen'kili|贊奇里
Scarletleaf|紅葉
Zen'taki|贊塔奇
Duurg|杜爾格
Ripfist|裂拳
Gorgorek|格古瑞克
Leena|麗娜
Reshad|瑞薩德
Keema|吉瑪
Zian|濟恩
Rakkaha|拉卡哈
Belouran|貝洛朗
Fazerra|法潔菈
Erohaan|艾洛翰
Hara'len|赫拉倫
Mokuja|茉庫珈
Yalnu|亞爾努
Fawne|菲妮
Rongar|隆加爾
Yepa|葉帕
Faal|菲兒
Matoclaw|瑪托克勞
Goahn|戈恩
Mojo'kai|莫裘凱
Xeranitas|澤拉尼塔斯
Haumeja|霍梅珈
Iye|艾耶
Neejala|妮珈拉
Kihra|琪菈
Kaluaka|卡珞珈
Jakama|珈卡瑪
Sulaka|蘇拉卡
Deema|蒂瑪
Murkidan|莫奇丹
Zen'Kiki|贊基奇
Ja'kala|珈卡菈
Permelia|佩米莉亞
Junglebeak|叢林之喙
Stonegrinder|碾石者
Brightpaw|亮爪
Murgtar|莫格塔
Anaeli|安奈麗
Rakthoth|拉克索斯
Bloodbeak|血喙
Gnawface|嚙面
Altauur|阿塔烏爾
Gorefu|格瑞夫
Otto|奧圖
Syd|曦德
Nagidna|奈吉德納
Brutus|布魯圖斯
Nisha|妮莎
Rukus|盧克斯
Carroteye|黑眼蘿蔔
Sloppus|史洛普斯
Kromli|克羅姆利
Gromli|格羅姆里
Grubbles|小蠕蟲
Stings|釘刺
Scrags|史奎格斯
Jahan|雅罕
Samm|山姆姆
Archimedes|阿基米德
Fiero|猛火
Tirs|特斯
Acidtooth|酸齒
Stonechewer|嚼石戈倫
Manos|馬諾斯
Hanos|哈諾斯
Fatos|法托斯
Emdal|厄姆達爾
Ahm|阿哈姆
Barbie|芭比
Slivermaw|裂喉
Tak'moa|塔克莫亞
Bloodrose|血薔薇
Lowping|羅平
Cheri|雪莉
Gravy|葛瑞敏
Stonegar|斯東加爾
Azzakel|阿扎克爾
Magmolatus|瑪格默拉圖斯
Oshir|歐席爾
Skulloc|史庫洛克
Nhallish|納里旭
Bonemaw|骨喉
Ranjit|蘭吉特
Araknath|阿拉卡納斯
Rukhran|盧克然
Witherbark|枯木
Dulhu|杜爾胡
Xeri'tac|榭里塔克
Kyrak|凱拉克
Abu'gar|阿布加爾
Ikky|伊奇
Glirin|葛里林
Gar'lua|珈露亞
Alexie|埃里克西
Itara|伊塔菈
Mau'iti|莫伊提
Kanuama|卡努亞瑪
Vol'motu|沃爾莫圖
Haagios|哈吉歐斯
Layla|蕾拉
Fasani|法薩妮
Hydraling|小多頭蛇
Kral'girz|克菈格茲
Soozee|蘇茲
Raitea|芮緹雅
Naana|娜娜
Shappa|夏帕
Gargra|珈歌菈
Vesharr|維夏爾
Ashlei|艾絲蕾
Taralune|泰菈露妮
Fungus|真菌
Grol'kar|格羅卡爾
Cookie|小廚師
Griftah|格利夫塔
Brackenspore|綠蕨孢子巨人
Ko'ragh|寇拉夫
Tectus|泰克塔
Pol|博爾
Lug'dol|魯格多爾
Kavaan|卡范恩
Bink|彬克
Sian'dur|薩杜爾
Crushmaul|碎槌
Hol'yelaa|霍爾耶拉
Raketalon|耙爪
Brokenfang|斷齒
Rukhmar|魯克馬爾
Coldtusk|寒牙
Ba'ruun|巴潤
Shinri|真理
Ton'raro|唐拉羅
Orog|歐羅格
Motina|茉蒂娜
Steeltusk|鋼牙
Opheron|歐菲柔
Lono'tai|羅諾泰
Festerbloom|膿卉
Soulfang|魂牙
Firewing|火翼
Stormwing|暴風之翼
Enola|艾諾菈
Pikake|琵卡可
Songla|松菈
Yaalo|亞洛
Ahote|阿赫特
Marara|瑪菈菈
Vaz'rek|瓦茲瑞克
Lai|萊兒
Zelaztro|澤拉茲洛
Temanu|特馬努
Mograg|莫格拉
Tadi|塔迪
Orvar|歐爾瓦
Kieu|琪悠
Kel'rikor|凱爾瑞寇
Lonan|洛南
Veka'kai|薇卡凱
Vol'zaku|沃札庫
Kil'weh|奇爾威
Maska|馬斯卡
Bim'ini|冰伊妮
Gaho|賈赫
Selis|瑟麗絲
Rangiro|朗基羅
Kaz'hiki|卡茲希琪
Tigowa|提格瓦
Pele'zol|佩樂佐
Nuku'te|妮庫特
Yiska|伊絲卡
Tizare|蒂札蕾
Toega|托加
Kana'tin|卡納汀
Ariia|艾蕾亞
Lusio|路希奧
Skah|斯卡
Sahale|薩哈勒
Kaiel|凱伊爾
Tally|塔利
Doodle|小伊萊克
Faala|法菈
Tawa|塔瓦
Pixiebell|妖翼靈龍
Loranea|蘿拉妮雅
Hannya|涵妮雅
Ahaxxa|阿哈薩
Wolfgar|沃夫加
Fangra|范格拉
Wolfus|沃夫斯
Darkwing|暗翼
Grace|恩典
Serendipity|強運飛蛾
Firaga|菲加拉
Cacklebone|咯骨
Waterfly|水光飛蟲
Nettlesting|蕁刺蜂
Malden|莫登
Su'tila|蘇提拉
Hammer|蠻錘兵
Grommloc|葛羅瑪克
Argi|阿吉
Trunks|長鼻
Julien|朱利安
Colin|柯林
Balnazzar|巴納札爾
Daggerbeak|匕喙
Grotesque|小石像鬼
Abyssius|小冥淵地獄火
Stinkrot|臭腐
Arcavellus|亞克維洛斯
Syphonus|希法諾斯
Leodrath|里奧卓斯
Cindral|辛德羅
Gor'thul|戈蘇爾
Amethon|阿默松
Gok'tal|戈克塔爾
Gutrek|古崔克
Skulltaker|奪顱者
Kromog|克羅莫格
Gruul|戈魯爾
Oregorger|礦吞
Moon|月亮
Aqoo|阿水
Serpentus|瑟本圖斯
Thunderhoof|雷蹄
Leonardo|黎昂納多
Terror|恐懼
Gooey|黏黏
Jenner|金納
Bye|小拜
Critter|小動物
Brogozog|博格佐格
Beacher|沙灘巨靈
Graves|小屍塚魔像
Spores|阿孢
Salad|沙拉
Mouthy|嘴嘴
Carl|卡爾
Mal|馬爾
Enbi'see|安比希
Bones|骸骨
Sprouts|苗苗
Runts|小小
Brisby|布里斯比
Nicodemus|尼可迪姆
Elothir|艾洛瑟
Fathnyr|法斯納
Bladesquall|刃風
Geir|蓋爾
Fenri|芬里
Gorebeak|血喙
Seersei|席爾曦
Araxxas|艾拉克薩斯
Theryssia|瑟萊希亞
Arkethrax|亞克薩拉斯
Sinker|瘦子
Malgalor|馬爾加洛
Darkshade|暗影
Sledge|大鎚
Ironbranch|鐵枒
Thondrax|悚德瑞斯
Mordvigbjorn|莫德維畢恩
Voragosa|沃拉苟莎
Amal'thazad|艾默薩札德
Mortiferous|莫帝法斯
Skul'vrax|史寇沃克斯
Eversong|永歌號
Blorp|啵啵
Dargrul|達古爾
Felfly|魔螢
Direflame|驚懼魔焰
Mirecroak|泥呱呱
Bleakclaw|荒爪
Dreadwalker|恐懼行者
Netherfist|虛空之拳
Skrillix|史奇利克斯
Gnomercy|無情地精號
Nethrandamus|尼斯蘭德瑪斯
Halvonoth|哈馮諾斯
Perrexx|佩瑞斯
Whisperwind|語風號
Nibbles|尼波斯
Skullhat|骷髏帽
Durguth|德古茲
Pallas|帕拉斯
Yotnar|尤特納
Grumpy|躁躁
Harbaron|赫柏隆
Grumpling|小壞壞
Nazgrel|納茲格雷爾
Felspider|魔化蜘蛛
Abesha|艾倍沙
Geth'xun|蓋斯勳
Marakhan|馬拉坎
Thassarian|薩沙理安
Bristlemaul|鬃槌
Wraithtalon|鬼爪
Dreadbog|懼沼
Soulthirster|靈魂渴噬者
Taurson|托森
Hexpriest|妖術牧師
Flamescale|火鱗
Marshmallow|棉花糖
Jinx|金克斯
Manasaber|法力刃豹
Dreadstalker|恐懼潛獵犬
Crispin|脆脆
Razzok|拉佐克
Illidan|伊利丹
Ivanyr|伊凡爾
Corstilax|寇斯提拉斯
Nal'tira|納爾提拉
Thrugtusk|獸牙
Baeloth|貝洛斯
Wumpas|翁帕斯
Broot|布魯特
Rocko|洛砢
Clamps|鉗子
Scuttles|鑿鑿
Beaky|喙喙
Roots|樹根
Fethyr|費提爾
Quillino|刺刺
Egcellent|艾森蘭特
Coach|教練
Itchy|癢癢
Grommet|葛羅梅特
Deesa|迪沙
Dakarr|達卡爾
Dreadstalkers|恐懼潛獵犬
Heliosus|希利歐斯
Elfbane|精靈之禍
Flotsam|弗洛山
Aenea|依妮雅
Ithelis|伊德利斯
Noellene|諾伊蘭妮
Osselan|奧斯藍
Jol|裘兒
Aurelon|奧爾隆
Puck|帕克
Zenobia|珍諾比雅
Sekhan|斯坎
Felsaber|魔刃豹
Charfeather|焦羽
Xavius|薩維斯
Brulworm|卜魯蟲
Talgath|塔爾加斯
Bloodfloor|鮮血覆地
Calia|卡莉雅
Glazer|格雷瑟
Saa'ra|薩菈
O'ros|歐蘿絲
Aegira|艾綺菈
Bruiser|大塊頭
Haardgrim|哈德林姆
Thoradin|索拉丁
Darkglare|暗凝
Zen'Balai|巴萊‧洛克維
Mahona|瑪荷娜
Mailemental|郵件元素
Odrogg|歐得羅格
Navarrogg|納瓦羅格
Snot|皮涕
Rocklick|石舔
Destromath|代斯特麥斯
Hiro|鷹雄
Calydus|卡萊德斯
Doomrogg|多姆羅格
Gravewalker|墓行者
Golarb|戈羅爾布
Xorvasc|索瓦斯克
Globs|小水滴
Trixy|崔克希
Dreamwisp|夢境幽光
Anetheron|安納塞隆
Greg|葛雷格
Aulier|歐利爾
Beauty|美美
Conviction|定罪
Dignity|尊嚴
Rydyr|瑞迪爾
Andurs|安德斯
Crawdead|亡命蝦人
Helhound|地獄犬
Rauren|勞倫
Varenne|瓦瑞尼
Gusteau|古斯托
Remy|雷米
Alora|雅蘿拉
Cato|卡托
Lil'idan|迷你伊利丹
Chromadon|克洛瑪東
Blottis|布洛提斯
Mylune|蜜露恩
Felwing|魔翼蝙蝠
Brightwing|亮翼
Moulder|大十頭
Skully|史考莉
Vinu|維努
Thal'kiel|薩奇爾
Lyanae|萊安娜
Malorne|瑪洛尼
Nithogg|尼索格
Flashwyrm|閃動龍鰻
Zoom|極速蝸蝸
Manastalker|法力獵犬
Cora|寇拉
Starbuck|星巴鹿
Amalia|阿瑪麗亞
Stumpers|短腿
Foof|福夫
Lightspawn|聖光之子
Algromon|艾格蒙
Glutonia|貪婪妮亞
Merina|梅麗娜
Orathiss|歐菈希絲
Hymdall|海姆達爾
Hodir|霍迪爾
Orbyth|歐比茲
Baron|男爵
Balaadur|巴拉杜爾
Lorlien|洛里安
Ravandwyr|羅樊德威
Lochaber|洛克亞伯
Shar'thos|薩索斯
Halfdan|哈弗丹
Levantus|利薇妲絲
Margaux|瑪苟
Humongris|休蒙格里斯
Padawsen|帕道森
Specter|亡靈
Lagertha|菈葛紗
Shal'an|沙蘭
Vaengir|瓦恩吉爾
Calamir|卡拉米爾
Jarvox|賈沃斯
Xaander|薩安德
Jak|賈克
Darkful|達克伏
Tianji|田季
Valitos|瓦里多斯
Gatekeeper|守門者
Duskfang|暮牙
Stormbeak|風喙
Ascendant|卓越者
Earthcallers|喚地者
Ettin|雙頭巨人
Zanien|賽尼安
Mistius|密提斯
Zeph|塞夫
Alacris|阿拉奎斯
Tulmos|圖莫斯
Chargore|焦血
Geomancer|地卜師
Marksmen|神射手
Trackers|追蹤者
Rangers|遊俠
Lenara|蕾娜拉
Apprentice|學徒
Conjurer|咒術師
Rottgut|爛腸
Shieldmaiden|女盾侍
Stormtalon|風暴利爪
Ghouls|食屍鬼
Ursaaj|厄薩吉
Taoshi|陶氏
Theives|小偷
Duelists|決鬥者
Pirates|海盜
Myonix|瑪雍尼斯
Sol|蘇兒
Detheroc|戴瑟洛克
Bahagar|巴哈迦
Acolytes|侍僧
Zealot|狂熱者
Snowfeather|雪羽
Cadraeus|卡卓斯
Il'gynoth|伊蓋諾斯
Tideclaw|潮爪
Elisande|艾莉珊德
Chaotoid|混沌之靈
Dantalionax|丹塔利翁斯
Kathra'natir|卡斯拉納提爾
Anax|安納克斯
Hazard|危險
Transmutant|變種怪
Rouzoch|羅札奇
Venomspinner|織毒者
Tree|樹
Metreon|魔崔昂
Miasu|麥亞蘇
Dreadhoof|懼蹄
Flammus|燃姆斯
Undalog|烏達洛格
Arkantus|阿坎特斯
Maragog|瑪拉苟格
Immobius|伊莫比奧斯
Argnotha|雅諾莎
Incineranth|伊辛蘭斯
Borris|波瑞斯
Megafurnal|麥卡炎爐
Vebinax|維彼納克斯
Plucky|雞膽
Belazius|貝拉澤斯
Banehoof|禍蹄
Felbough|魔枝
Kalu'el|卡魯奧
Corgnelius|柯基聶流斯
Gloomper|咕隆帕
Lagan|拉岡鰻
Krakatau|克卡多
Karbaros|卡爾伯洛斯
Mitishka|米提許卡
Rockjaw|石齶
Duraxus|杜雷克斯
Goons|嘍囉
Grubbyhands|髒手
Velgrim|維格姆
Jesibelle|杰西貝兒
Nisstyr|尼斯忒爾
Nulil|弩利
Spoogledorf|史噗多夫
Kesak|克薩克
Butchie|屠呼
Anenga|安涅卡
Wodyn|窩丁
Wheatizzle|麥提佐
Jarud|賈魯蛇
Twirhp|怪咖
Astrylian|亞斯崔立安
Oku|歐庫
Vhell|維爾
Muffinmon|碗粿老兄
Dreadpaw|恐爪
Darragh|大阿阿爾加
Vulajin|沃拉金
Kuglaroth|克加拉羅斯
Airhorn|空角大師
Bilibelle|比利貝兒
Elana|伊蓮娜
Mar'tura|馬圖拉
Grizzlepaw|灰爪
Waygoo|威咕
Snaptail|彈尾
Droolspine|涎脊
Deathscale|亡鱗
Boulderscale|礫鱗
Odaug|歐道格
Snufflethief|擤鼻賊
Doombloom|末日花綻
Chomper|咀嚼者
Ickathiss|伊卡西絲
Varudis|瓦魯迪斯
Skyterror|天懼獸
Soulstalker|靈魂潛獵者
Benax|班納斯
Pirate|海盜
Bastard|小混
Acolyte|侍僧
Pathfinder|探路者
Squire|侍從
Shieldbearer|執盾兵
Earthcaller|喚地者
Ascendants|卓越者
Rhonin|羅甯
Frostsaber|霜刃豹
Squirky|史奎奇
Asher|艾修
Mischief|小淘氣
Vyr|維爾
Ela'lothen|艾拉洛杉
Xe'ra|瑟拉
Malvingeroth|瑪維戈洛司
Sargeras|薩格拉斯
Snowfang|雪牙
Guarm|加爾姆
Blackmange|黑腮鬍
Dalion|達利昂
Stuffshrew|砲彈鼠
Sonny|桑尼
Wes|韋斯
Hudson|赫斯頓
Steingardt|萊因嘎特
Burnstachio|開心火
Silgryn|西爾格林
Arluelle|亞魯艾兒
Victoire|薇可朵
Deline|德林
Dreadmaw|懼喉
Snaplasher|猛攫鞭笞者
Boneshard|骨裂
Blightbreath|疫息
Thar'zul|塔祖爾
Moroes|摩洛斯
Crysa|克萊莎
Cosmos|寰宇
Constellatius|星靈
Aargoss|亞戈斯
Havi|哈維
Senya|森亞
Tanner|製皮匠
Medivh|麥迪文
Thunderaan|桑德蘭
Zoopownia|祖波尼亞
Vanthir|凡席爾
Buzz|嗡嗡
Cherry|櫻桃
Zirux|茲洛斯
Gnoll|豺狼人
Simulacra|仿生魔物
Topps|托普斯
Vilefang|邪牙
Dreadcoil|懼蛇
Phyxia|菲克西亞
Hiss|嘶嘶
Ash'katzuum|小志‧卡啾
Vethir|維瑟
Crackers|啄啄鳥
D'Bynn|迪賓
Ooliss|烏利斯
Malgrazoth|馬格拉佐斯
Doomflipper|末日鰭
Stranger|陌生人
Agronox|阿格諾斯
Brutallus|布魯托魯斯
Malificus|梅里費克斯
Celestial|天尊
Dibbler|呆博勒
Naxxy|迷你納克薩瑪斯
Hearthy|爐奇
Trashy|廢廢
Leyline|地脈
Si'vash|希娃旭
Pimento|皮曼托
Oso|歐索
Sissix|席希思
Fido|菲多
Imply|小鬼鬼
Rover|羅沃
Kraken|Krakken
Syaith|希艾絲
Dreadlord|驚懼領主
Dreadeye|懼眼
Balto|巴爾托
Wrathsteed|憤怒戰馬
Aggonar|阿葛納爾
Antaen|安泰恩
Vilefiend|邪惡犬魔
Khadgar|卡德加
Ra|萊
Cloud|雲霧
Iceburg|冰山
Greyguard|黯狼衛兵
Atrigan|亞崔岡
Flllurlokkr|噗嚕囉喀爾
Aqueux|亞庫
Grossir|古羅西爾
Apocron|亞破克隆
Aggramar|阿格拉瑪
Archimonde|阿克蒙德
Beastcaller|喚獸者
Hanzabu|漢札布
Taloc|塔羅克
Tricorne|海盜鼠
Vol'kaal|沃卡爾
Blistermaw|泡嘴
Gar'zoth|加爾梭斯
Grobathan|葛羅巴森
Eonar|伊歐娜
Urok|烏洛克
Arkhaan|阿卡漢
Hatuun|哈圖恩
Boros|波羅斯
Clamp|固定器
Man'ari|曼那瑞
Shadra|沙德拉
SpeedyNumberIII|快打三號
Khazaduum|卡薩頓
Puscilla|普西拉
Marrowfly|髓蜂
Pinky|小指頭
Pitlord|深淵領主
Naroua|那洛亞
