Original|Translated
Pearlwing|진주날개
Heron|왜가리
Tranquil|평온의
Wader|학
Gorm|게걸충
Rootstinger|뿌리독침
Sporeflutterer|포자나방
Glitterwing|반짝날개
Shimmermoth|아른나방
Cloudfeather|구름깃털
Chirpy|명랑한
Valeshrieker|계곡비명꾼
Animite|새끼
Gloober,|그훈
as|역의
Rocky|돌여우
Runeblade|룬검
Infantry|보병
Captain's|대장의
Mucktrail|진흙발
Kevin|케빈
Secutor|검사
Mevix|메빅스
Sable|흑담비
Brightscale|새끼
Kivarr|키바르
Fluttering|팔랑이는
Glimmerfly|옅은빛나비
Etherwyrm|에테르고룡
Vibrant|활기찬
Glimmerpool|아른웅덩이
Queensbow|퀸스보우
Silvershell|은껍질
Goldenpaw|새끼
Purity|순수
Copperfur|새끼
Rustfur|새끼
Stygia|저승석
Indigo|쪽빛이
Spirited|활기찬
Skyfoal|하늘망아지
Hala|할라
Molako|몰라코
Ispiron|이스피론
Zhar|자르
Usurper|강탈자
Oonar's|오오나의
Arm|팔
Blisswing|블리스윙
Duskleaf|더스크리프
Karynmwylyann|카린밀리안
Chalkyth|찰키스
Lloth'wellyn|로스웰린
Yira'lya|이랄리야
Corpulent|뚱뚱보
Bonetusk|뼈엄니
Pernicious|역병의
Luminous|영롱한
Webspinner|그물거미
Boneweave|새끼
Queen's|여왕의
Maldraxxi|말드락시
Pustule|고름
Melvin|멜빈
Plaguelouse|역병벌레
Corpselouse|시체벌레
Writhing|꿈틀대는
Spine|척추
Backbone|등뼈닥이
Micromancer|꼬꼬마술사
Invertebrate|무척추
Oil|기름
Feeler|더듬이
Toenail|엄지발톱
Mu'dud|무더드
Foulwing|썩은날개
Pank|팽크
Gamon|가몬
Faulty|망가진
Good|좋은
Enriched|비옥한
Swifthoof|날쌘발굽
Kota|코타
Te'zan|테잔
Qadarin|카다린
Groonoomcrooek|그루눔크룩
Fadeblade|바랜칼날
Dredger|허드레꾼
Butler|집사
Ve'test|베테스트
Soulspliced|영혼접합
Fleshsewn|꿰멘살
Lorebret|로어브렛
Goji|고지
Awool|올뺌이
Nolon|놀론
Anir|아니르
Fandu'lor|판두로어
Littlewing|리틀윙
Thenia|테니아
Zolla|졸라
Stratios|스트라티오스
Jawbone|턱뼈
Warding|수호의
Brazier|화로
Bleak|황량한
Majestic|위풍당당한
Slasher|휘둘이
Tinyhoof|꼬마발굽
Grazer|배회자
Sunset|일몰의
Caregiver|간병인
Maximillian|맥시밀리언
Bloog|블루그
Chipper|조잘이
Rotgut|썩은내장
Dundley|던들리
Stickyfingers|스틱키핑거
Whirly|소용돌이
Stinkdust|구리먼지
Gorgemouth|게걸아귀
Boneplated|뼈갑옷
Sylla|실라
Fang|송곳니
Eyegor|아이고르
Boneclaw|해골발톱
Spindler|물렛가락
Wretch|몹쓸이
Deceased|시체
Security|보안
Glitterdust|아른가루
Slugger|두툼이
Runehoof|룬발굽
Duster|가루떨이
Faryl|파릴
Needlenose|바늘코
Ashraka|아쉬라카
Gorgelimb|사지먹보
Rattlebag|덜거덕자루
Talethi|탈레시
Velkein|벨케인
Assembler|조립공
Xertora|제르토라
Bonebind|뼈결속
Larion|깃사자
Bloodlouse|피벌레
Rosetipped|장미발
Quill|깃펜
Battie|꼬마박쥐
Stony|돌돌이
Kveldulfnir|크벨둘프니르
Fun|유쾌한
Guss|담금수
Leafadore|잎사랑이
Trootie|뿌리쟁이
Stemmins|꼬마줄기
Runelight|룬빛
Deepwood|깊은숲
Hoarder|비축꾼
Reginald|경
Destructor|파멸자
Guttersludge|시궁진창
Virulator|맹독연구가
Ructus|럭터스
Gunn|건
Gorgebone|고지본
Plaguey|역병이
Rathan|라산
Carpal|완골이
Deathroach|죽음바퀴
Severs|토막이
Flametender|화염지기
Deadsoul|저승영혼
Drifter|떠돌이
Baritas|바리타스
Lavender|연보라색
Sharpclaw|뾰족발톱
Ruffle|펄럭깃
Jiggles|부들이
Spinemaw|가시아귀
Gormling|게걸충
Remnant|잔존하는
Iridescent|무지갯빛
Ooze|수액
Ossein|골소
Boneshaper|뼈구체자
Steelskin|강철피부
Watching|주시의
Infernous|불지옥악마
Stanikos|스타니코스
Necroray|새끼
Spinebug|척추벌레
Valiant|용맹한
Gleaming|빛나는
Worldeater|거대한
Shadehound|그늘사냥개
Uncle|거스
Gus|아저씨
Tariesh|타리쉬
Amalgam|융합체
Augmented|강화된
Boneweaver|뼈술사
Deathwalker|죽음방랑자
Mover|이동전문가
Ta'kirig|타키리그
Ritualistic|의식의
Splintered|뼛조각
Archivist's|기록관의
Miredeer|수렁사슴
Rotbriar|썩은덤불
Trickster|요술사
Aggressive|공격적인
Brittlebark|바스락껍질
Hexchief|사술장
Starved|굶주린
Famished|허기진
Emaciated|수척한
Highloft|드높은
Crippling|짓이기는
Evasive|교묘한
Javelineer|투창병
Phalynx|스라수호기
Darkturned|어둠변절
Deviant|돌연변이
Tempted|태만한
Decieved|속은
Misguided|비뚤어진
Vaalgryn|바알그린
Gracefallen|은총몰락
Mellisa|멜리사
Fate|페이트
Bonemauler|뼈유린늑대
Riftkeeper|균열수호자
Callous|냉담한
Depraved|타락한
Carved|조각된
Interrogator|심문관
Stacka|듬직이
Faithful|충직한
Ionata|이오나타
Colossal|거대한
Bonewrought|뼈다지
Thrasher|파괴꾼
Guarded|보호받는
Steelspine|강철등뼈
Necrotic|괴저의
Moroc|모록
Ahnqat|안카트
Fleshcrafted|살덩이창조
Scooter|스쿠터
Deity|신
Pack|무리
Tauralus|타우랄러스
Coalesced|응결된
Automaton|전투기계
Dolos|돌로스
Krala|크랄라
Featherling|새끼깃털
Pouncer|습격꾼
Skymane|하늘갈기
Clandestine|비밀스러운
Spriggan|스프리건
Crystalsnap|수정덥썩
Briarpaw|찔레발
Chittermaw|나불아귀
Mistwing|안개날개
Digallo|디갈로
Gelatinous|젤라티누스
Kostos|코스토스
Glurp|꼬륵이
Winterleaf|겨울잎사귀
Gushing|솟구치는
Lukir|루키르
Ingra|잉그라
Krazic|크라지크
Seed|씨앗
Stealer|강탈자
Warstitched|전쟁누더기
Surgeon|의사
Vestigial|퇴화한
Genghis|징기스
Feaster|탐식자
Chelicerae|가위다리
Qexu|퀘수
Studious|학구적인
Decadious|데카디우스
Consuming|잠식하는
Ve'brax|베브락스
Zoliramus|조르라무스
Flinger|투척꾼
Hostile|적대적인
Highwind|높은바람
Briarbane|브라이어베인
Arbalest|석궁병
Sinstone|죄악석
Rampager|파괴자
Shardling|파편
Ouix'Ara|윅사라
Duelmaster|결투대장
Rowyn|로윈
Threatening|위협적인
Temel|테멜
Picky|까탈스러운
Stefan|스테판
Starmoth|별나방
Crawbat|주머니박쥐
Zaki|자키
Capheus|카페우스
Khamsius|캄시우스
Sesselie|세셀리에
Yondare|욘데어
Tapani|타파니
Nightwish|나이트위시
Romark|로마크
Kugal|쿠갈
Kresto|크레스토
Deathsear|데스시어
Jericho|제리코
Wallrush|월러쉬
Dispute|불화
Interpreter|통역사
Commando|특공대원
Crooked|비뚤어진
Crick|비뚤이
Progenitor|창시자
Ambystan|덥석이
Squibbles|한입이
Churro|츄로
t3|테
Mi5|미스
Anthea|안시아
Raft|뗏목
Travel|이동
Cages|우리
Convergence|합일점
Gatecrasher|관문파괴자
Helsworn|저승살이
Deathsinger|죽음노래꾼
Defector|탈주자
Mite|진드기
Renathal's|레나탈의
Sylvari|실바르
Princeguard|왕자수호병
Escort|호위대
Koa|코아
Kou|코우
Stonewright|돌장인
Honorguard|근위병
Invincible|천하무적
Feronas|페로나스
Sindweller|신드웰러
Bombarder|폭격꾼
Fae|페이
Chaotic|혼돈의
Aristocrat|귀족
Assessor|감정인
Purveyor|조달자
Pickup|생명
Animaflow|령맥
Korthian|코르시아
Nal'ragas|날라가스
Record|기록
Vombata|봄바타
Flawless|온전한
Baubleworm|보석벌레
Avenger|복수자
Dyrfinna|더피나
Kolfinna|콜피나
Aeskir|에스키르
Realmbreaker|영역파괴자
Lineguard|전선수호병
Nathrezim|나스레짐
Skyja|스키야
Annhylde|안힐드
Glittermint|글리터민트
Flameforged|불꽃제련
Dormazain|도르마잔
Mischa|미스카
Dragonling|기계용
Copperback|구리등
Gurgl|그옳
Purrkin|가릉냥이
Skrat|뾰족쥐
Rarity|진귀
Fodder|총알받이
Clinging|들러붙는
Amaranthine|자주빛
Scurrying|허둥대는
Limb|팔
Thiernax|티르낙스
Irongrasp|무쇠손
Assaulter|습격자
Chompy|와작이
Allseeing|눈
Darknight|암흑기사
Mord'al|모르달
Eveningstar|이브닝스타
Anxious|초조한
Garnetgullet|석류목
Domestic|길들인
Aunian|아우니안
Gnashtooth|갉작이빨
Mynx|밍크스
Corpsefly|시체파리
Azodius|아조디우스
Kin'tessa|킨테사
Sulanoom|술라누움
Lyra|리라
Elwyn|엘윈
Yanlar|얀라
Enceladus|엔셀라두스
Deathfang|사신송곳니
Iza|부인
Kiaranyka|키아라니카
Ryuja|류자
Shockfist|쇼크피스트
Kinessa|흡수하는
Absorbent|키네사
Steadyhands|수완꾼
Lassik|라시크
Spinebender|스파인밴더
Ve'kot|베코트
Chosenseeker|선택추적자
Saezurah|세주라
Distracting|혼란의
Mirage|신기루
Blinky|블링키
IV|4세
Ve'nish|베니쉬
Hornswoggle|깔래미
Nimble|날쌘
Melded|잠식당한
Shardhide|파편가죽
Razorwing|칼날날개
Bombardier|폭격꾼
Thales|탈레스
Haunting|음산한
Ben|벤
Howell|하웰
Rattling|덜그럭거리는
Fruit|과일
Vesper|조화의
Harmony|종
Clarity|종
Faith|종
Toy|장난감
Antique|골동품
Nikolon|니콜론
Hipokos|히포코스
Alithea|알리테아
Last|라스트
Curiosity|궁금이
Athanos|아타노스
Customs|세관
Shiftdodger|근태자
Support|지원
Unruly|소란스러운
Defective|불량
Sorter|분류기
P.O.S.T|우.정.국.
Wavebender|파도술사
Scallywag|난동꾼
Kowalskos|코왈스코스
Amalthina|아말티나
Grovewarden|숲감시자
Amalthwyn|아말스윈
Volcor|볼코르
Ceridwyn|세리드윈
Blodwyn|블로드윈
Celebrating|기념하는
Eager|열정적인
Generous|관대한
Prop|소도구
Fast|패스트
Roller|굴림꾼
Lafwyn|라프윈
Kewarin|케와린
Aithlyn|아이슬린
Mar'lan|마를란
Pickle|피클
Oswald|오스왈드
Sassafras|사사프라스
Pancake|팬케이크
Waffle|와플
Controlled|조종받는
Siloh|실로
Kalir|칼리르
Taj|타즈
E'mewy|이뮤이
E'vaan|이바안
Rana|라나
Bot|로봇
Avna|아브나
Obisidian|흑요석
Commander's|사령관
Scalecommander|비늘사령관
Cindrethresh|신드레스레쉬
Azurathel|아주라텔
Simon|사이먼
Sezdans|가라사댄스
Kaarisma|카아리스마
Beyvel|베이벨
Jason|제이슨
Trost|트로스트
Haun|하운
Fleethoof|플리트후프
Fereda|페레다
Colum|콜럼
Bootbright|부트브라이트
Fuhn'ki|펀키
Raith|레이스
Anthony|안소니
Trellar|트렐러
Snowglove|스노글로브
Ginger|진저
Brightstep|브라이트스텝
Wilfred|윌프레드
Stare|스테어
Jianyu|지안유
Sansok|산소크
Khan|칸
Basran|바스란
Balakar|발라카르
Resonant|공명의
Geordy|정동이
Bufonid|우짖는
Kurog|쿠로그
Vorquin|보르퀸
Murkastrasza|아옳스트라자
Tunneling|땅꾼
Drakks|드락스
Deconstructor|분해자
Scryer|점술가
Cache|보관함
Warped|뒤틀린
Mastermind|배후자
Geomental|대지정령
Vespoid|원시벌
Drone|일벌레
Siphoner|착취자
Helicid|원시달팽이
Outmoded|구형
Shaper|구체자
Vessel|그릇
Venomous|맹독성
Trub'ul|말썽쟁이
Voraxxi|보락시
Creche|봉인된
Seal|요람
Leporid|원시토끼
Timid|소심한
Dimensional|차원
Vilo|빌로
Avian|새
Zarathura|자라투라
Zovaal|조바알
Tamra|탐라
Basal|근본
Raptora|육식조
Tarachnid|추적꾼
Windscourge|바람황폐
Metallic|금속
Scarabid|원시풍뎅이
Peerless|유일무이한
Shikaar|시카르
Viperid|원시뱀
Bloodsucker|흡혈귀
Winged|날개
Momma|봄바타
Protoform|원생형태
Aurelid|둥둥
Floater|원시해파리
Poultrid|원시닭
Laikeer|레이키어
Ava'zer|아바제르
Alonis|알로니스
Primalist|원시술사
Foal|보르퀸
Ichabod|이카보드
Pippin|피핀
Egbob|에그밥
Arbiter|심판관
Scorxia|스코르시아
Tarasek|타라세크
Deathwingurlugull|데스위이옳옳
Wryngrrlgulgll|린옳옳옳
Thrallgrulgulgul|스랄옳옳옳
You|모습
Skolex|스콜렉스
Your|나의
Zip|활강줄
Ara|아라
Sentence|선고
Bluefeather|푸른깃
Fierce|사나운
Violent|포악한
Multichicken|다중닭
Stabilized|안정된
Prototickles|원시톡톡이
Kreth|크레스
Zoor|주르
Purger|정화자
Bloated|비대한
Dori'thur|도리투르
Gnomelia|노멜리아
Gearheart|기어하트
Sylverian|꿈꾸는
Dreamer|은룡
Steamscale|증기비늘
Brusier|투사
Vikthrus|비크스루스
Crafting|제작
Viridia|비리디아
Cervid|배회하는
Umbrastrasz|움브라스트라즈
Azuresworn|하늘서약
Drakonid|용기병
Latif|라티프
Cosmic|우주의
Ohn|온
Seshteng|새쉬탱
Concubus|컨큐버스
Bakar|탈것
Facing|방향
Naleidea|날레디아
Rivergleam|리버글림
Productive|생산적인
E'deero|에디로
Grimhowl|파멸울음
Maka'jin|마카진
Niena|니에나
Bladeleaf|블레이드리프
Synthanos|신타노스
Wintersong|윈터송
Belmont|벨몬트
Lorash|로라쉬
Snatched|납치된
Vekkalis|베칼리스
Rafiq|라피크
Cataloger's|분류학자
Buzzworth|버즈워스
Garrlok|가를로크
Khuri|쿠리
Crushhoof|짓밟굽
E'ko|에코
Hadja|하자
Buttercup|버터컵
Overthrown|전복된
Woodpecker|딱따구리
Tomul|토물
Koresath|코레자스
Reth|레스
Ruriq|루리크
Belika|벨리카
Aru|아루
Popoak|포포악
Wayun|와윤
Stormrider|폭풍기수
Vexalgos|벡살라고스
Tharkago|타르카고
Eragosa|에라고사
Grak'i|그래키
Brackenhide|담쟁이가죽
Rotflinger|부패술사
Putrifier|부패자
Kauj|카우즈
Nappa|나파
Poa|포아
Arvik|알빅
Tatto|타토
Frostmaul|서리망치
Fisher|낚시꾼
Lil|꼬마
Ki|카이
Nunvuq|눈부크
Kinaa|키나
Junnik|주니크
Bukarakikk|부카라키크
Brightail|밝은꼬리
whelp|원시용
Elynae|엘리네
Lialyn|라이얼린
Summersong|서머송
Valandrus|발란드루스
Shadowstar|섀도우스타
Tyre|타이어
Coppercog|코퍼코그
Swiftsprocket|스위프트프로켓
Majordomo|청지기
Selistra|셀리스트라
Lapisagos|라피사고스
Crechebound|요람수호병
Rowe|로우
Aelnara|앨나라
Salamanther|도롱뇽
Fitzcog|피츠코그
Toddy|토디
Forgemaster|제련장인
Bazentus|바젠투스
Gleamfish|미명어
Mythrax|미스락스
Slyvern|새끼
Copse|풀숲
Hopskipper|폴짝이
Mudhopper|진흙껑충이
South|남쪽
Treeflitter|나무촐랑이
Neelo|닐로
Nau|나우
Scaps|스캡스
Duck|오리
Rustpine|녹소나무
Reed|갈대
Scalebiter|비늘이빨
Tikukk|티쿠크
Oopa|오파
Ohn'ahra|온아라
Geoscanner|지질탐색기
Niqu|니쿠
Meadowhoof|초원발굽
Exadria|엑사드리아
Malsiran|말시란
Myridian|미리디안
Wing|날개
Filly|망아지
Excited|흥분한
Mythexthia|미식시아
Khanam|카남
Matra|마트라
Sarest|사레스트
Atrenosh|아트레노쉬
Flittering|팔랑이는
Animal|동물
Wakyn|와킨
Violence|눈보라
Lutokk|루톡
Kaqiata|카키아타
Tuyuki|투유키
Nomurok|노무로크
Secretive|은밀한
Frogduck|개굴오리
Muskoxeles|씨
Waddles|구출된
Duckling|뒤뚱이
Jadzigeth|자드지게스
Erzigeth|에르지게스
Pricklefury|가시분노
Chestnut|밤
Pistachio|피스타치오
Shyfly|부끄럼벌레
Ottuk|오투크
Whiskuk|수염이
Luvvy|러비
Toots|군
Trunkalumpf|트룬칼룸프
Ghostflame|유령불꽃
Bunbo|분보
Scruffles|투닥이
Wishwing|소원날개
Ashenwing|잿빛날개
Gerald|제럴드
Igneoid|이그네이드
Ironbeak|무쇠부리
Viridescent|초록빛
Ohuna|오후나
Mallard|새끼
Quack|꽥꽥
Groundshaker|지면진동자
Lubbins|문질이
Stomper|성큼이
Hoofhelper|발굽도우미
Blackfeather|검은깃
Nester|둥지새
Woodbiter|나무야금
Piculet|꼬마딱따구리
Brightfeather|밝은깃
Yipper|낑낑이
Whitewhisker|하얀수염
Ponoliak|포노리악
Moona|무나
Swog|뿔꺼비
Brookfly|쐐기벌레
Ideologue|정신지주
Koroleth|코롤레스
Magmatalon|용암갈퀴
Highcrest|높은볏
Tragically|비극적으로
Backswimmer|물장구
Timbertooth|나무이빨
Buckie|버키
Frillfish|주름감펭
Emmah|엠마
Jean's|장의
Patos|파토스
Blacktalon|검은갈퀴
Qalashi|칼라시
Wallcrasher|벽분쇄자
Electrical|전하
Disturbance|방해
Cynegos|시네고스
Grateful|고마워하는
From|너머의
Beyond|존재
Caddy|캐디
Scattershot|스캐터샷
Protodragon|원시용
Magmasworn|용암서약
Trueborn|순수혈통
Edress|에드레스
Shrineguard|제단수호병
Divo|디보
Songscale|송스케일
Murk|거먹눈
Murkdeep|먹구렁
Mmmrrrggglll|아옳옳옳옳옳
Finley|므르글턴
Mrrgglton|경
Sefin|세핀
Blrrgfin|블롫오옳
Dracasia|드라카시아
Solethus|솔레투스
Dreamtail|꿈꼬리
Nymph|요정
Tactical|전술
Tyrggrln|티리옳
Webbedring|포옳드링
Vrglrok|바록
Saurfin|사울핀
Nokhud|노쿠드
Dragonslayer|용사냥꾼
Amella|아멜라
Lethanak|레타나크
Maruu|마루
Oon|오온
Tata|타타
Velomir|벨로미르
Eranog|에라노그
Tigari|티가리
Pyroclasmic|화염파열
Flamestone|불꽃석
Berylmane|하늘갈기
Rymek|라이메크
Spyragos|스파이라고스
Waterseer|물선견자
Kobaldt|코발트
Monarch|대왕나비
Shackler|속박꾼
Avvara|아바라
Basilton|바실턴
To'tik|토티크
Burnished|빛나는
Ledgehopper|능선도약꾼
Hero|영웅
Dreadsquall|공포질풍
Bloodbiter|핏빛야금이
Faceripper|안면분쇄자
Tina|티나
Portos|포르토스
Grizzlefur|새끼
Razortooth|칼날이빨
Stoneshell|돌딱지
Chalkshell|백악껍질
Crystalspine|수정가시
Crimsonspine|진홍가시
Arch|수석
Bugbiter|벌레야금이
Tortoise|거북이
Truesilver|진은
Striped|줄무늬
Snakebiter|뱀잡이
Roseate|장밋빛
Saphos|사포스
Grasstail|풀꼬리
Elion|엘리온
Eft|영원
Osoria|오소리아
Miva|별의
Julk|줄크
Toolk|툴크
Palv|팔브
Shala|샬라
Timewalker|시간여행단
Sphere|구체
Biryuk|비르유크
Beakers|부리쟁이
Ugi|우기
Ugi's|우기의
Bloodgullet|핏빛식도
Nalrusza|날루자
Vazallia|바잘리아
Ekrazathal|에크라자탈
Rainmaker|기우사
Overwrought|긴장한
Hullripper|선체파괴자
Tyr|티르
Jinkutuk|진쿠투크
Bonebreakers|뼈파괴자
Bark|껍질
Lukoturukk|루코투루크
Iristella|이리스텔라
Iristimat|이리스티마트
Jakkerittua|자케리투아
Shiverweb|오한그물
Zahkrana|자크라나
Drine|드라인
Koranos|코라노스
Unpiat|운피아트
Rokkutuk|로쿠투크
Tunipital|투니피탈
Eraleshk|에랄쉬크
Dracthyr's|드랙티르의
Wheelchair|바퀴의자
Malicia|말리시아
Chronomancer|시간술사
Phosildral|포실드랄
Sibrit|시브리트
Clacketpage|크래킷페이지
Wheel|바퀴
Crannog|크라노그
Scratchy|야옹이
Scaleripper|비늘분쇄자
Physician|의술사
Hearthkeeper|화로지기
Berulan|베룰란
Marmoni|마르모니
Gemisath|제미사스
Ohn'ir|온이르
Windsage|바람현자
Boku|보쿠
Garuman|가루만
Acequian|아세퀴안
Freshscale|산뜻비늘
Drakerider|비룡기수
Dragonrider|용기수
Tullek|툴렉
Chip|파편
Suhrakka|슈라카
William|윌리엄
Lontupit|론투피트
Omapurita|오마푸리타
Quilius|퀼리우스
Locator|추적기
Gwosh|그워시
Skitterbug|쏜살벌레
Althanus|알타누스
Argalos|아르갈로스
Altan|알탄
Alia|알리아
Sunsoar|선소어
Serene|평온한
Kattigat|카티가트
Refti|레프티
Quackers|구출된
Cheese|구출된
Pleeqi|플리키
Dipper|구출된
Reservoir|저수지
Stormie|폭풍이
Sapsucker|수액살이
Kixandria|키산드리아
Fyranian|피라니안
Tethalash|테살래쉬
Telash|텔라시
Greywing|그레이윙
Quackcestor|꽥꽥이
Sophic|계도의
Nezzie|네지
Phantus|판투스
Skritches|스크리체스
Venderthvan|벤더스반
Vendie|벤디
Enyobon|엔요본
Defensive|방어의
Kindled|점화된
Tidal|파도의
Arcantus|아르칸투스
Al'Akir|알아키르
Stormamu|스토마무
Howling|울부짖는
Pip|핍
Noorave|누라베
Kaaya|카야
Feathersworth|페더스워스
Petal|꽃잎이
Parthikus|파시쿠스
Aetos|에이토스
Musclehead|힘꾼
Cubbly|곰곰이
Korvik|코르빅
Kino|키노
Troubled|괴로워하는
Pinkie|분홍이
Ferocious|흉포한
Oldenhook|올덴후크
Strongline|스트롱라인
Swart|스워트
Adamanthia|아다만티아
Cecilia|세실리아
Clessington|클레싱턴
Brrrgl|브르그옳
Thrrrdgl|스르그옳
Moonpaw|문포우
Ryala|리얄라
Rehze|레즈
Damos|데이모스
Ekrati|에크라티
Arrosh|아로쉬
Tetsos|테토스
