Original|Translated
Portal to Valdrakken|Portal a Valdrakken
Bottled Putrescence|Podredumbre embotellada
Potion of Chilled Clarity|Poción de claridad helada
Tip the Scales|Inclinar la balanza
Potion of the Hushed Zephyr|Poción del céfiro aplacado
Potion of Gusts|Poción de ráfagas
Elemental Cohesion|Cohesión elemental
Faint|Desmayo
Blazing Brand|Marca candente
Lava Flow|Flujo de lava
Potion Cauldron of Power|Caldero para pociones de poder
Potion Cauldron of Ultimate Power|Caldero para pociones de máximo poder
Cauldron of the Pooka|Caldero de los poká
Sagacious Incense|Incienso sagaz
Somniferous Incense|Incienso somnífero
Exultant Incense|Incienso exultante
Illustrious Insight|Introspección ilustre
Loot Chest|Despojar cofre
Dragon Racing Speed|Velocidad de Carrera de dragones
Toxin Antidote|Antídoto de toxinas
Collect Horn Signet|Recoger sello de cuerno
Flag Tracking|Rastreo de bandera
Reconfiguration Emitter|Emisor de reconfiguración
Eight Legs of Fury|Ocho patas de furia
Armor Spikes|Puntas para armadura
Protoform Barrier|Barrera protofórmica
Numbing Cold|Frío entumecedor
Seared Defender's Blade|Hoja de defensor abrasado
Prepare Potion Cauldron of Ultimate Power|Preparar caldero menor para pociones de máximo poder
Storm-Touched|Tocado por la tormenta
Conductive Mark|Marca conductora
Weightless|Ligereza
Primal Blizzard|Nevasca primigenia
Cycle of Life|Ciclo de la vida
Arcane Echoes|Ecos arcanos
Living Fuse|Detonador vivo
Plague Pool|Charco de plaga
Burning Chain|Cadena ardiente
Slimewaves|Oleadas de baba
Elemental Surge|Oleada elemental
Repelling Burst|Ráfaga repelente
Tempest Call|Invocar tempestad
Breath of Ice|Aliento de hielo
Blazing Rush|Arremetida llameante
Eruptive Crush|Machaque eruptivo
Lava Drip|Gota de lava
Lava Spill|Derrame de lava
Summon Emberthal|Invocar a Brasathal
Call Spiderlings|Llamado de arañuelos
Replicating Essence|Esencia replicante
Conflagrant Battery|Batería de conflagración
Mass Disintegration|Desintegración en masa
Replication|Replicación
Temporal Destabilizing Beam|Rayo desestabilizador temporal
Scorching Fusillade|Descarga cerrada agostadora
Poison Trap|Trampa Venenosa
Binding Spear|Lanza paralizante
Surge Forward|Impulso de avance
Skyward Ascent|Ascenso al cielo
Battle Ready|Listo para la batalla
Resonating Orb|Orbe resonante
Chaotic Essence|Esencia caótica
Charge Lure|Cargar cebo
Jagged Earth|Tierra dentada
Aligning|Alineación
Clearing The Skies|A despejar los cielos
Chillstorm|Tormenta gélida
Holy Ray|Rayo sagrado
Dreaming|Guardián
Awaken Whelps|Despertar crías
Alexstrasza Transform|Transformación de Alexstrasza
Dark Reprimand|Reprimenda oscura
Elemental Absorb|Absorción elemental
Holy Dragon Punch|Puñetazo de dragón sagrado
Icebind|Amarre de hielo
Molten Rupture|Ruptura de magma
Pulling Root|Tirando de la raíz
Gossamer Burst|Ráfaga de telaraña
Summon Fallstrider|Invocar Zancudo de catarata
Grounding Spear|Lanza inmovilizadora
Signal Majordomo Selistra|Llamar a le mayordome Selistra
Seed of Everburning Fire|Semilla de fuego eterno
Razor Winds|Vientos afilados
Glacial Plume|Pluma glacial
Withering Infection|Infección marchitante
Humming Geode|Geoda zumbante
Gushing Ooze|Moco chorreante
Murloc Throw Things|Lanzamiento de cosas de múrloc
Tyr's Judgement|Juicio de Tyr
Rotting Burst|Estallido de podredumbre
Decaying Strength|Fuerza de descomposición
Sabellian Transform|Transformación de Sabellian
Searing Carnage|Carnicería abrasadora
Meteor Axe|Hacha meteórica
Nozdormu Transform|Transformación de Nozdormu
Expulse|Expulsar
Theramus Transform|Transformación de Theramus
Murglrn Flame|Llama de armurglr
Energy Bomb|Bomba de energía
Heated Swings|Golpes acalorados
Doomsday|Día del juicio final
Arcane Leap|Salto arcano
"Djaradin's ""Pinata"""|"""Piñata"" djaradin"
Orb Lightning|Orbe relampagueante
Might of the Forge|Poder de la forja
Storm Break|Rompetormentas
Gale Force Annihilation|Aniquilación de fuerza de vendaval
Seismic Rupture|Ruptura sísmica
Fiery Focus|Enfoque ígneo
Consuming Stomp|Pisotón consumidor
Time Vortex|Vórtice temporal
Flame Dominance|Dominación de las llamas
Frost Dominance|Dominación de la escarcha
Earth Dominance|Dominación de la tierra
Storm Dominance|Dominación de la tormenta
Blazing Incarnation|Encarnación llameante
Move to Center|Mover al centro
Time Spiral|Espiral del tiempo
Forgestorm|Tormenta de forja
Breath of Death|Aliento de muerte
Fury of the Forge|Furia de la forja
Path of Lightning|Camino de relámpagos
Magma Lob|Globo de magma
Flaring Cowl|Capucha flamígera
Lava Spray|Rocío de lava
Searing Cannonfire|Fuego de cañón abrasador
Earth-Warder's Vault Chain|Cadena de la bóveda del Guardián de la Tierra
Gusting Breath|Aliento huracanado
Pulling Weeds|Arrancar hierbas
Breath of Life|Aliento de vida
Awaken the Flames|Despertar las llamas
Zephyr Slam|Embate de céfiro
Infinite Portal|Portal infinito
Lava Floor|Suelo de lava
Splinter|Astillador
Ionizing Charge|Carga ionizante
Wild Eruption|Erupción salvaje
Static Jolt|Sacudida estática
Raging Twister|Torbellino enfurecido
Broodkeeper|Vigilante del linaje
Erupting Emergence|Emergencia violenta
Greatstaff of the Broodkeeper|Gran bastón de la vigilante del linaje
Blistering|Fuego abrasador
Mortal Stoneclaws|Garrapétreas letales
Greatstaff's Wrath|Cólera del gran bastón
Fire Spout|Chorro de fuego
Thundering|Tempestad
Glacial Surge|Oleada glacial
Enchanted Seeds|Semillas encantadas
Rapid Incubation|Incubación rápida
Summon Khanam Matra|Invocar khanam matra
Skyriding|Cielonáutica
Champion's Spear|Lanza del campeón
Breath of Wind|Aliento de viento
Choking Rotcloud|Nube de podredumbre asfixiante
Eternity Zone|Zona de eternidad
Primal Affinity|Afinidad primigenia
Eternity Orb|Orbe de eternidad
Rewind Timeflow|Revertir flujo temporal
Steam Bolt Volley|Salva de descargas de vapor
Burrowing Strike|Arremetida subterránea
Concussive Slam|Embate de conmoción
Summon Taivan|Invocar a Taivan
Fulminating Charge|Carga fulminante
Sulfuras, Hand of Ragnaros|Sulfuras, Mano de Ragnaros
Decay Ritual|Ritual de descomposición
Infurious Legwraps of Possibility|Cubrepiernas furibundo de posibilidad
Explorer's Banner of Herbology|Estandarte de herbología de explorador
Explorer's Banner of Geology|Estandarte de geología de explorador
Vibrant Spellthread|Hilo de hechizo vibrante
Frozen Spellthread|Hilo de hechizo congelado
Temporal Spellthread|Hilo de hechizo temporal
Blue Silken Lining|Forro de seda azul
Bronzed Grip Wrappings|Envolturas de agarre de bronce
Straddling Illimited Diamond|Diamante ilimitado abarcador
Arcane Spirit Beam|Haz espiritual arcano
Iron Spear|Lanza de hierro
Timewalker Knowledge|Conocimiento de caminante del tiempo
Temporal Burst|Estallido temporal
Iron Stampede|Estampida férrea
Stormwinds|Vientos de tormenta
Drake Blast|Explosión de draco
Visage Form|Forma humanoide
Static Spear|Lanza estática
Magic Snowball|Bola de nieve mágica
Swelling Tides|Mareas crecientes
Rot Burst|Explosión de putrefacción
Resonating Annihilation|Aniquilación resonante
Horizon Strider's Swiftness|Presteza del zancahorizontes
Elemental Submission|Sumisión elemental
Dragon Lift|Viaje en dragón
Snowshoe Sprint|Sprint pataneve
Idol of C'Thun|Ídolo de C'Thun
Upgrading|Mejorando
Air Crescendo|Crescendo de aire
Decoration of Flame|Decoración de llamas
Conjured Chillglobe|Globo gélido conjurado
Storm-Eater's Boon|Favor de la Devoratormentas
Rumbling Ruby|Rubí estruendoso
Way of Controlled Currents|El arte de las corrientes controladas
Manic Grieftorch|Antorcha ruinosa maníaca
Desperate Invocation|Invocación desesperada
Storm Corruption|Corrupción de tormenta
Dream Projection|Proyección onírica
Burning Pursuit|Persecución ardiente
Red Magic Infusion|Infusión de magia roja
Time Eruption|Erupción de tiempo
Hurricane Wing|Ala de huracán
Electrified Jaws|Mandíbulas electrificadas
Kalu'ak Figurine|Figurilla de Kalu'ak
Infectious Spit|Escupitajo infeccioso
Heart in a Bottle|Corazón embotellado
Primal Fire|Fuego primigenio
Gash Frenzy|Frenesí de cuchilladas
Uplifting Winds|Vientos ascendentes
Crushing Atmosphere|Atmósfera aplastante
Stolen Rocket Hop|Salto a propulsión robado
Marked for Butchery|Marcado para la carnicería
Hunter's Prey|Captura del cazador
Gold Drop|Botín de oro
Try Again|Reintentar
Luring Proto-dragon|Atraer protodragón
Spiteful Gaze|Mirada rencorosa
Dragonrider's Initiative|Iniciativa de dracoequitador
Coated in Slime|Cubierto de baba
Nullifying Shroud|Sudario anulador
Storm Strike|Golpe de tormenta
Fractured Rubble|Escombros fracturados
Inferno's Blessing|Bendición del inferno
Arcane Salvo|Andanada arcana
Lycara's Teachings|Enseñanzas de Lycara
Freezing Barrier|Barrera congelante
Restorative Ward|Resguardo restaurador
Launched Thorns|Espinas despedidas
Throw Lava|Lanzamiento de lava
Empowered Greatstaff's Wrath|Cólera del gran bastón potenciado
Empowered Greatstaff of the Broodkeeper|Gran bastón de la vigilante del linaje potenciado
Rock Blast|Azote rocoso
Deep Chill|Escalofrío intenso
Hailstones|Piedras de granizo
Electric Scales|Escamas eléctricas
Awakened Earth|Tierra despierta
Scroll of Sales|Pergamino de ventas
Aerated Phial of Quick Hands|Ampolla de manos rápidas gasificada
Rampant Energy|Energía desenfrenada
Infusing Core|Infusión de núcleo
Decayed Senses|Sentidos putrefactos
Erupting Spear Fragment|Fragmento de lanza en erupción
Downgrading|Degradar
Stormslam|Embate tormentoso
Temporary Elemental Vessel|Contenedor elemental temporal
Temporal Deceleration|Desaceleración temporal
Living Whirl|Remolino viviente
Unstable Gusts|Ráfagas inestables
Spoils of Neltharus|Despojos de Neltharus
Traversing...|Viajando...
Earthliving Weapon|Arma de Vida terrestre
Command: Seek|Orden: Buscar
Pest Fogger|Fumigador de plagas
Ancient Black Tome|Tomo antiguo negro
Idol of Pure Decay|Ídolo de descomposición pura
Diamond Deathsnare|Trampa mortal de diamante
Resonating Matrix|Matriz resonante
Arcane Crush|Machaque arcano
Vehement Charge|Arremetida vehemente
Consecrated Blade|Cuchilla consagrada
Primal Deconstruction Charge|Carga de deconstrucción primigenia
Grease Grenade|Granada de grasa
Projectile Propulsion Pinion|Piñón de propulsión de proyectiles
High Intensity Thermal Scanner|Escáner térmico de alta intensidad
S.A.V.I.O.R.|S.A.L.V.A.D.O.R.
Creature Combustion Canister|Lata de combustión de criaturas
D.U.C.K.O.Y.|P.A.T.O.Ñ.U.E.L.O.
Sticky Warp Grenade|Granada de distorsión pegajosa
Gravitational Displacer|Desplazador gravitacional
EZ-Thro Creature Combustion Canister|Lata de combustión de criaturas para tontos
EZ-Thro Gravitational Displacer|Desplazador gravitacional para tontos
Completely Safe Rockets|Cohetes absolutamente seguros
Endless Stack of Needles|Pila de agujas interminable
Gyroscopic Kaleidoscope|Caleidoscopio giroscópico
Refreshing Dance|Baile refrescante
Sanctification|Santificación
Gale Arrow|Flecha de tempestad
Volcanic Guard|Escudo volcánico
Withering Contagion|Contagio marchitante
Earthsplitter|Partetierras
Eating Soup|Tomando sopa
Strangling Seaweed|Alga enredadora
Speed of Flight|Velocidad de vuelo
Crashing Tsunami|Tsunami devastador
Mystic Enlightenment|Alivianamiento místico
Exhilarating Blows|Golpes estimulantes
Saliva Salvo|Salva de saliva
Summon Bakar|Invocar bakar
Summon Ohuna|Invocar ohuna
Bloodborne|Transmisión sanguínea
Molten Brand|Marca fundida
Rotting Surge|Oleada de putrefacción
Whelp Training|Entrenamiento de cría
Chirping Rune|Runa chirriante
Buzzing Rune|Runa zumbante
Howling Rune|Runa aullante
Vantus Rune: Vault of the Incarnates|Runa vantus: Bóveda de las Encarnaciones
Contract: Artisan's Consortium|Contrato: Sociedad de Artesanos
Contract: Dragonscale Expedition|Contrato: Expedición Dragontina
Stay a While|Sentarse un rato
Artist's Easel|Caballete de artista
Dragon Games Equipment|Equipamiento de juegos dracónicos
Hailbombs|Bombas de granizo
Static Surge|Oleada estática
Firefall|Fuego del cielo
Supercollide-O-Tron|Supercolision-A-Trón
Core Fragmentation|Fragmentación de núcleo
Alarm-O-Turret|Torreta de alarma
Executioner's Will|Voluntad del verdugo
Purifying Breeze|Brisa purificadora
Vantus Rune: Eranog|Runa vantus: Eranog
Vantus Rune: Terros|Runa vantus: Terros
Vantus Rune: The Primal Council|Runa vantus: El consejo primigenio
Vantus Rune: Sennarth, The Cold Breath|Runa vantus: Sennarth, el Aliento gélido
Vantus Rune: Dathea, Ascended|Runa vantus: Dathea, Ascendida
Vantus Rune: Broodkeeper Diurna|Runa vantus: Vigilante del linaje Diurna
Vantus Rune: Kurog Grimtotem|Runa vantus: Kurog Tótem Siniestro
Vantus Rune: Raszageth|Runa vantus: Raszageth
Grounded Circuitry|Circuito con descarga a tierra
Zen Charge|Arremetida zen
Primal Flame|Llama primigenia
Deathly Gusts|Ráfagas letales
Lightning Squall|Borrasca de relámpagos
Granyth's Enduring Scale|Escama resistente de Granyth
Covered in Feathers|Cubierto de plumas
Call Hyenas|Invocar hienas
Convincingly Realistic Jumper Cables|Cables de arranque convincentemente realistas
Recompense|Recompensa
Miasmic Seed|Semilla miasmática
Bearing a Banner|Portar estandarte
Lightning Devastation|Devastación eléctrica
Quaking Spire|Espira temblorosa
Burning Skies|Cielos ardientes
Whisper of the Deep|Susurro de las profundidades
Whisper of Fate|Susurro del destino
Whisper of Chaos|Susurro de caos
Fracturing Tremor|Temblor fracturante
Unstable Burst|Explosión inestable
Recraft Equipment|Refabricar equipamiento
Arcane Appearance|Apariencia arcana
Arcane Stasis|Estasis arcana
Afterimage|Imagen persistente
Exploding Map|Mapa explosivo
Awaken Crag|Despertar peñasco
Tempest Wing|Ala tempestuosa
Create Map: The Waking Shores|Crear mapa: Costas del Despertar
Flip Table|Voltear mesa
Hunting Bow|Arco de caza
Decay Burst|Ráfaga de descomposición
Arcane Equalizer|Ecualizador arcano
Fishbolts|Descargas de pescado
Maintenance|Mantenimiento
Crystal Sickness|Enfermedad cristalina
Effuse Arcana|Rebosamiento arcano
Inexorable Resonance|Resonancia inexorable
Read the Runes|Leer las runas
Explosive Barrier|Barrera explosiva
Battle-Scarred Veteran|Veterano marcado por la batalla
Primordial Surge|Oleada primordial
EZ-Thro Grease Grenade|Granada de grasa para tontos
Positively Charged|Carga positiva
Negatively Charged|Carga negativa
Primal Convocation|Convocatoria primigenia
Freezing Cold|Frío congelante
Tips of Penitent Steel|Puntas de acero penitente
Fractured Soulsight|Almavidente fracturado
Condemned Queen's Grip|Mandilete de la reina condenada
Poison Juice|Jugo venenoso
Pact of the Imp Mother|Pacto de la Madre de los diablillos
Player Detection Pulse|Pulso de detección de jugador
Dark Harvest|Cosecha de las tinieblas
Bag of Furious Winds|Bolsa de vientos furiosos
Totemic Overload|Sobrecarga totémica
Empyrean Legacy|Legado empíreo
Shock Water|Agua electrizante
Dream Bolt|Saeta onírica
Infused Globule|Glóbulo infundido
Time Traveling|Viaje en el tiempo
Erupting Earth|Tierra en erupción
Imp Gang Boss|Jefe de banda de diablillos
Recall History|Recordar historia
Antoran Armaments|Armamentos antorianos
Fish for the Soup|Pescado para la sopa
Violent Awakening|Despertar violento
Necrotic Eruption|Erupción necrótica
Earthshattering Leap|Salto rompeterra
Unstable Elemental Confluence|Confluencia elemental inestable
Tyr's Wrath|Cólera de Tyr
Massive Boulders|Rocas gigantescas
Catastrophe|Catástrofe
Astral Whirlwind|Torbellino astral
Diverted Essence|Esencia desviada
Building|Construyendo
Initiative|Iniciativa
Any Means Necessary|Como sea necesario
Jadefire Stomp|Pisotón de fuego de jade
Fisherman's Folly|Disparate de pescador
Cast Away|Naufragio
Iskaara Soup|Sopa de Iskaara
Spirit of Sharing|Espíritu de compartir
Stormcaller's Fury|Furia del clamatormentas
Flamethrower Torch|Antorcha lanzallamas
Riding Along|Montando en compañía
Tea of Plenty|Té de la abundancia
Tea of Serenity|Té de serenidad
Wild Flailing|Sacudida salvaje
Tome of Unstable Power|Tomo de poder inestable
Branch Out|Ramificación
Meat Missiles|Misiles de carne
Ride Along|Montar en compañía
Binding Ice|Hielo inmovilizante
Volatile Current|Corriente volátil
Calming Presence|Presencia reconfortante
Greater Mrgrglhjorn|Gran Mrgrglhjorn
Rogue Waves|Olas violentas
Power Vacuum|Vacío de poder
Miniature Singing Stone|Miniatura de piedra cantora
Brushing|Cepillando
Frozen Shroud|Embozo congelado
Skewering Cold|Frío paralizador
Vicious Ambush|Emboscada sañosa
Breaking the Ice|Romper el hielo
Call For Family|Llamado familiar
Bulletstorm|Tormenta de balas
Incubating Seed|Semilla en incubación
A Collection of Me|Una colección de mi persona
Glacial Storm|Tormenta glacial
Blazing Essence|Esencia llameante
Erratic Flames|Llamas erráticas
Graceful Avoidance|Evasión grácil
Regenerative Leech|Robo de vida regenerativo
Homebound Speed|Velocidad hogareña
Accelerated Agility|Agilidad acelerada
Reserve of Intellect|Reserva de intelecto
Sustained Strength|Fuerza sostenida
Plainsrunner's Breeze|Brisa de correllanuras
Rider's Reassurance|Aval de jinete
Spark of the Primals|Chispa de los primigenios
Dragonscale Expedition Insignia|Insignia de la Expedición Dragontina
Iskaara Tuskarr Insignia|Insignia de los Colmillarr de Iskaara
Maruuk Centaur Insignia|Insignia de los Centauros Maruuk
Valdrakken Accord Insignia|Insignia del Acuerdo de Valdrakken
Burning Writ|Escrito ardiente
Earthen Writ|Escrito terráneo
Sophic Writ|Escrito sapiencial
Frozen Writ|Escrito congelado
Wafting Writ|Escrito flotante
Burning Devotion|Devoción ardiente
