Original|Translated
Heaven's Nemesis|天堂宿敌
Molten Disgorge|熔火喷吐
Sole Strip|唯一彩带
Rumbling Quake|震颤大地
Vapor Blast|蒸汽冲击
Ebon Might|黑檀之力
Proto Quake|始祖震波
Shattering Flame|粉碎烈焰
Spirit Charge|幽魂冲锋
Thundering Orb|雷霆宝珠
Arcane Onslaught|奥术强袭
Azure Catastrophe|碧蓝灾祸
Arcane Emanation|奥能放射
Explosive Traps|爆炸陷阱
Swirling Gale|回旋强风
Primal Stampede|原始践踏
Grand Theft Mammoth|侠盗猛犸骑手
Vortex Roar|漩涡咆哮
Seal Away|封印
Wild Lightning|狂野闪电
Thundering Chaos|雷霆混沌
Sluggish Adoration|迟缓爱慕
Storm-Eater|噬雷之龙
Living Inferno|活体地狱火
Horrific Conjuration|恐怖密召
Wild Brutality|狂野暴行
Stonefall|落石
Erupting Bedrock|基岩喷发
Manaweaving|法力编织
Molten Spike|熔火尖刺
Kaja'Cola Carrier Unit|卡亚可乐运载单位
Savage Leap|野蛮飞跃
Hazardous Thoughts|有害思维
Feeling of Superiority|优越感
Primal Attunement|原始调和
Explorer's Banner|探险者旗帜
Mortal Stoneslam|致命石斫
Frost Entombment|冰霜湮没
Pocket Factory|口袋工厂
Magma Spray|岩浆喷射
Earthen Rupture|大地喷发
Throw Spear!|投掷长矛！
Electrified Tripwires|带电绊网
Rope Yank!|扔出绳子！
Horn of Alacrity|敏锐号角
Storm Fissure|风暴裂隙
Bloody Pounce|鲜血飞扑
Offer Barrel|交出木桶
Clear Tracking|清除追踪
Chilling Pursuit|寒冰追击
Gusting Rime|疾风雾凇
Frozen Onslaught|冰冻强袭
Grumble|嘟囔
Devastating Sunder|地动山摇
Hateful Chiller|怨恨冰魔
Cave Rubble|洞穴碎石
Aegis of the Elements|元素壁垒
Corrupted Geyser|腐化喷泉
Corrupted Vortex|腐蚀旋涡
Avalanche Slam|雪崩猛击
Command: Aggression|指令：侵袭
Glacial Cascade|冰川倾泻
Winterpelt Furbolg Form|冬裘熊怪形态
Arcane Trail|奥术踪迹
Winter's Primacy|冬寒之霸
Guardian's Duty|卫护职责
Updating|更新中
Galvanic Onslaught|电涌狂袭
Teleport to Azure Archives|传送到碧蓝档案馆
Bubbling Magma|冒泡岩浆
Attacking Elemental|元素来袭
Bitter Barrage|严寒弹幕
Shadowflame Slag|暗影烈焰燃渣
Break Stasis|静滞破除
Explosive Trickshot|爆破诡矢
Chase|追击
Summon: Proto-Drake|召唤：始祖幼龙
Finding|正在寻找
Mender's Signal|愈疗者的信号枪
Lion's Heritage|狮心传承
Heritage of Draenor|德拉诺的传承
Wing Shredder|飞旋切割
Wild Scavenging|狂野翻找
Volatile Magma Orb|不稳定的岩浆球
Rambling with Rupert again|再次与鲁伯特颠簸
Bonemerang|回旋骨
Open Trait Tree|开放特质树
Create Trait Config|创建特质配置
Stone's Protection|坚石庇护
Positional Displacer|位置置换器
Break Scroll Seal|打破卷轴封印
Hellbeam|地狱射线
Damp Scavenging|浸润翻找
Heated Scavenging|灼炎翻找
Molten Furnace|熔火锻炉
Cave Dive!|洞穴深掘！
Rampant Summon|狂放召唤
Sea's Dominance|汪洋统御
Siphon Oathstone|虹吸誓言石
Spark of Tyr|提尔之火
Rain of Devastation|湮灭之雨
Bootstorm|掷靴风暴
Wildfire Weapon|野火武器
Roiling Lava|汹涌岩浆
Bubble Burster|气泡起爆
Big Sneeze|大喷嚏
Hellsteel Plating|狱钢装甲
Collecting Horn Signet|收集角戒
Calamitous Strike|灾祸掠击
Sinister Whispers|邪恶呢喃
Storm Overload|风暴超载
Spew Shadowlava|喷吐暗影熔岩
Blazing Spear|烈燃之矛
Zealous Execution|狂信处决
Spirit, Water, and Decay|腐水灵魄
Wild Breath|狂野之息
Smothering Earth|焖燃大地
Familiar Faces|熟悉的面容
Dragonfire Bomb Dispenser|龙火炸弹架
Ire of Fyrakk|菲莱克之怒
Empowered Flame|强化之焰
Elementium Pocket Anvil|源质袖珍铁砧
Hellsteel Carnage|狱钢狂戮
Incinerating Maws|焚化之喉
Epoch Retrieval|纪元重现
Sand Stomp|黄沙重踏
Withering Sandpool|凋零沙池
Twisted Earth|扭曲大地
Scorching Bomb|灼烧炸弹
Shadowflame Fissures|暗影烈焰裂隙
Completely Safe Rocket|绝对安全的火箭
Draconic Vitality|如龙活力
Research Volume|研究书典
Mass Disintegrate|群体裂解
Time Traps|时光陷阱
Soft Landing|软着陆
Corrupting Shadow|腐化暗影
Glittering Surge|烁光之涌
Volcanic Shield|熔火护盾
Terror Claws|恐惧利爪
Elastic Ooze|弹力软泥
Command: Protection|指令：护卫
Echoing Fissure|回响裂隙
Ray of Anguish|痛苦射线
Hellsteel Fragment|狱钢碎片
Eon Shatter|万古裂片
Volcanic Blast|熔火震击
Torrid Upheaval|酷热激变
Raging Magma Stone|暴怒岩浆之石
Cold Frost Stone|寒凝冰霜之石
Pestilent Plague Stone|疫病灾祸之石
Storm Catalyst|风暴触媒
Summon Honeypelt|召唤蜜裘
Buccaneer's Rope|海盗之绳
Brynnsahce Helping Out!|布林萨赫赛来帮忙！
Magma Puddle|岩浆池
Channel Unknown Energy|引导未知能量
Flat Crystal|扁平水晶
Carrying Boulder|身负巨石
Void Claws|虚空锋爪
Catastrophic Eruption|灾变爆发
Escape Crystals|逃脱水晶
Coalescing Void|凝结虚空
Lightforged Blessing|光铸祝福
Insight of Nasz'uro|纳兹乌罗的洞见
Astral Formation|星界构层
Cosmic Ascension|星宇飞升
Scouring Eternity|冲刷永恒
Embrace of Nothingness|虚无之拥
Searing Slam|烧灼猛击
Start Ritual|开始仪式
Breath of Eons|亘古吐息
Cascading Shadow|暗影奔流
Sarkareth|萨卡雷斯
Hurtling Barrage|疾驰弹幕
Igniting Roar|引燃怒吼
Easily Spooked|担惊受怕
More Problems!|更多麻烦！
Sunder Reality|隔绝现实
Blistering Cyclone|酷热旋风
Galvanic Focus|电涌聚焦
Hammer and Anvil|槌砧战术
Holding Earth Rune|持有大地符文
Mind Fragment|心智碎片
Vat Break|缸体破裂
Holding Fire Rune|持有火焰符文
Umbral Annihilation|深影歼灭
Blessed Hammers|祝福之锤
Q05 - End Scenario RTC|Q05 - 场景战役结束RTC
Defy Fate|驳斥命运
Sorcerous Tempest|巫术风暴
Void Fracture|虚空碎裂
Scorching Clutch|灼烧之巢
Package Dropped|包裹掉落
Drowned Whispers|溺亡低语
Reach Inside|深入其中
Grab Gem|抓取宝石
Zaqali Aide|扎卡利武官
Desolate Blossom|荒芜之花
Revenant's Blood|残躯之血
Abyssal Breath|深渊吐息
Spiraling Squall|螺旋飑风
Scorching Eclipse|焚天之蚀
Primordial Stones|始源之石
Eruptive Trap|爆发陷阱
Crusading Strikes|远征打击
Slicing Cyclone|切削气旋
Mach Punch|音速重拳
Sudden Updraft|升涌突现
Greedy Motivation|贪婪驱使
Crash Course|速成班
Executing Charge|处决冲锋
Flow Like Water|行如流水
Spore Tender|孢子看护者
Bootstorm Booterang|掷靴风暴训诫靴
Geyser Salvo|喷涌齐发
Devastating Rend|毁灭痛割
Activate Totem|激活图腾
Slime Sucker 2000|软泥吸收装置2000型
Unstable Essence|不稳定的精华
Overflowing Power|磅礴神力
Shadowflame Wreathe|缠缚暗影烈焰
Smoldering Rage|阴燃狂怒
Summoner's Luck|召唤者的好运
Crustaceous Hex|硬壳妖术
Sporeadic Adaptability|零散孢子适应力
Arcane Splicer|奥术接合
Lowering Chain|降下锁链
Water Spout Totem|喷涌图腾
Gloom Conflagration|幽暗焚烧
Tactical Destruction|战术破袭
Portal Teleport|传送门传送
Dragonfire Traps|龙火陷阱
Aid of the Green Dragonflight|绿龙军团的援助
Volatile Spew|不稳定喷吐
Magma Overflow|熔岩漫溢
Judge, Jury and Executioner|判罚处刑人
Niffen Stink Bomb|鼹鼠人臭气弹
Break Primordial Stone|击碎始源之石
Banana Broadside|蕉炮齐射
Animate Golems|活化魔像
Summon Jar of Gravel|召唤砂石罐
Activate Dragonfire Trap|激活龙火陷阱
Summon Agrul|召唤阿格鲁尔
Launch!|发射！
Eon Fragments|万古碎片
Boulder Fall|巨石天降
Calm the Wolf|抚平狼心
Chi Cocoon|真气之茧
Shadowlava Blast|暗影熔岩冲击
Doom Flames|末日烈焰
Primal Empowerment|原始强化
Adaptive Stonescales|适应性石鳞
Roiling Shadowflame|动荡暗影烈焰
Dream Burst|梦境爆发
Public Objective Reward Tracker|公共目标奖励追踪器
Olfactory Defenses|嗅觉防御
Volatile Essence|紊乱的精华
Black Hole Sun|黑洞之日
Ravening Leaps|贪噬飞跃
Dread Rifts|恐惧裂隙
Dread Rift|恐惧裂隙
Crystal Stalagmite|水晶石笋
Earth Warder's Protection|大地守护者的庇佑
Djaradin Boasting Tablets|贾拉丁吹嘘石板
Purifying Orb|净化宝珠
Templar Strikes|圣殿骑士之击
Spatial Paradox|空间悖论
Out of Space|越界
Magmaball|熔岩球
Earth Primalist Channelling|大地拜荒者引导
Predatory Focus|掠食专注
Molten Tides|熔火浪潮
Fire Primalist Channelling|火焰拜荒者引导
Negative Feedback|负面反馈
Battlefield|战场
Heaving Rush|迅猛奔袭
Corrosive Infusion|腐蚀灌体
Molten End|残躯化熔火
Timeways|时间流
Arbalest Fire|强弩烈焰
Corrosive Expulsion|腐蚀喷溅
Flaring Firestorm|耀火风暴
Sticky Tar Bomb|粘稠焦油炸弹
Blight Seep|荒芜浸渗
Rushing Darkness|奔袭之暗
Throw Smellbubble|投掷气味泡泡
Throw Smellibubble|投掷臭泡
Volatile Mortar|爆燃迫击炮
Wrath of the Elders|长老之怒
Voraxian Conversation|沃拉克西安对话
Cleansing Ritual|净化仪式
Sample Drop|投入样本
Part Drop Off|放下零件
Flaming Upsurge|烈焰升涌
Frothing Lava|泛沫熔岩
Malignant Transferal|恶怨转移
Dead In The Water|水下亡魂
Lava Infusion|熔岩灌注
Sundered Shadow|身影相隔
Blazing Tantrum|爆燃戾气
Necrotic Winds|通灵啸风
Necrofrost|通灵之霜
Working Djaradin|劳作的贾拉丁
Incinerating Blightbreath|焚焰荒芜之息
Convergent Eruption|聚合喷发
Carrying an Resilient Stone|携带韧性顽石
Remove DoTs|移除持续伤害
Bestow Weyrnstone|赋予军营之石
Hissing Rune|嘶鸣符文
Vantus Rune: Aberrus, the Shadowed Crucible|凡图斯符文：亚贝鲁斯，焰影熔炉
Contract: Loamm Niffen|合约：峈姆鼹鼠人
Shadowed Razing Annihilator|焰影摧歼锤
Shadowed Belt Clasp|焰影腰带扣
Undulating Sporecloak|波动的孢子披风
Shadowed Impact Buckler|焰影冲击护卫盾
Infernal Heart|狱火焰心
Chronoport|时空传送
Goldmine's Totem|金矿的图腾
Rescue Ring|救生环
Paradox|悖论
Assistant Archeologist|考古助理
Volcanic Totem|熔火图腾
Rock Toss|石块飞掷
Twin Flames|孪生烈焰
Corrupted Flames|腐化烈焰
Taking Candle|夺取蜡烛
Displacement Bolt|驱离之箭
Congealed Mass|凝固物质
Ping Snail|蜗牛信号
Retrieve Head|取回头部
Magmaclaw Lure|岩浆爪诱饵
Extinction Blast|根绝冲击
Motes of Possibility|机遇微粒
Rending Earthspikes|崩裂地刺
Shadow and Flame|暗影与烈焰
Fury of Fyrakk|菲莱克之怒
Retrieving...|回收……
Loamm Niffen Insignia|峈姆鼹鼠人徽章
Temporal Wound|时光创伤
Fire Element Beam|火元素光束
Crumbling Facade|崩塌之顶
Vantus Rune: Echo of Neltharion|凡图斯符文：奈萨里奥的回响
Vantus Rune: Kazzara, the Hellforged|凡图斯符文：狱铸者卡扎拉
Vantus Rune: Shadowflame Elemental|凡图斯符文：暗影烈焰元素
Vantus Rune: The Forgotten Experiments|凡图斯符文：被遗忘的实验体
Vantus Rune: Zaqali Invasion|凡图斯符文：扎卡利侵略军
Vantus Rune: Rashok|凡图斯符文：莱修克
Pulverizing Exhalation|粉碎急息
Vantus Rune: The Vigilant Steward, Zskarn|凡图斯符文：警戒管事兹斯卡恩
Vantus Rune: Magmorax|凡图斯符文：玛格莫莱克斯
Vantus Rune: Scalecommander Sarkareth|凡图斯符文：鳞长萨卡雷斯
Frostfield|寒霜之域
Pulverizing Creations|粉碎造物
Dimensional Puncture|相位穿透
Ride to Tal'Gurub|前往塔尔格拉布
Shadowflame Energy|暗影烈焰能量
Timeline Protection|时间线防护
Molten Ritual|熔火仪式
Impending Collapse|崩塌在即
Ice Element Beam|冰元素光束
Earth Element Beam|土元素光束
Air Element Beam|空气元素光束
Radiant Barrier|辐光屏障
Clinging Void|缠结虚空
Summon Drogbar Helper|召唤卓格巴尔帮手
Lump of Flesh|血肉肿块
Tear Off|扯断
Carrying Baby Murloc|携带鱼人宝宝
Timeline Acceleration|时间线加速
Throw Baby Murloc|投掷鱼人宝宝
Timeline Rejection|时间线排斥
Flaming Cudgel|烈火捶击
Stretch Time|时光延展
Timeline Boon|时间线恩典
Catastrophic Slam|灾难猛击
Mettle|斗志
Falling Embers|漫天落烬
Essence Vessel|精华容器
Infinity Orb|永恒法球
Madam Shadow's Soulstone|暗影女士的灵魂石
Time-Displacement|时间错位
Rended|裂体
Light Etched Key|光刻钥匙
Part Drop|掉落零件
Molten Cinders|熔火烬灰
Critter Lasso|小动物套索
Lithic Disgorge|石屑喷吐
Bubbly Barrage|泡泡弹幕
Inconspicuous Crystal|不显眼的水晶
Recover Designs|取回设计图
Elementium Shards|源质碎片
Flamin' Ring of Flashiness|光鲜的燃焰之环
Cave Pebble|洞穴碎石
Dread Landing|狱恐天降
Shadow Canister|暗影之罐
Flame Canister|烈焰之罐
Cosmic Elevation|星界飞腾
Stalking Prey|追踪猎物
Lava Rush|熔岩冲刺
Timerip|时间割裂
Purification Sphere|净化之球
Seismic Survey|地震勘测
Orb of Contemplation|沉思宝珠
Temporal Strike|时光打击
Deep Grasping Roots|深攫根须
Pebble Retch|砾石污秽
Shrouding Sandstorm|障目沙暴
Poison Blade|淬毒利刃
Rupturing Earth|开裂大地
Broad Jump|广域践踏
Volcanic Overload|熔火过载
Contribute Radiant Remnant|捐献光耀残渣
Relentless Hunger|无穷饥渴
Incarnate|化身
Stronger Glutes|强健腿肌
Blistering Eruption|炽燃爆发
Molten Slam|熔火猛击
Casing the Scene|实地勘察
Gain Clue|获得线索
Sentinel's Whistle|哨兵的哨子
Doom Spew|末日喷涌
Temporal Volley|时光箭雨
Chronoburst|时光爆发
Location Captured|位置已占领
Voltaic Strike|流电打击
Downburst|下击暴流
Shadowflame Meteor|暗影烈焰流星
Lava Ejection|熔岩喷射
Life Ward|生命结界
Life Splice|命脉离解
Dream Tether|梦境桎梏
Chromatic Outburst|多彩爆发
Verdant Matrix|茏葱矩阵
Timeless Curse|永恒诅咒
Time Trapped!|被时光陷阱困住！
Paracausal Fragment of Seschenal|赛肖纳尔的超因果碎片
Timeline Conflux|时间线流汇
Travelling|旅行
Flame Conversion|烈焰转化
Location Threatened|位置遭到威胁
Toxic Rain|剧毒之雨
Wall of Flame|烈焰之墙
Pulled Plant|拔除的植物
Gain Juicy Clue|获得丰富的线索
Errant Time|异常时间
Investigating Clue|探查线索
Overflowing Light|满溢之光
Gain Clue Morsels|获得线索小食
Glistening Radiance|闪烁光辉
Smothering Shadows|扼息暗影
Incarnate's Wrath|化身巨龙之怒
Cataclysmic Obliteration|灾劫湮灭
Timeline Transcendence|时间线超验
Rising Dreamsurge|梦涌激荡
Ashen Dreams|灰烬梦境
Driving Flame|促动之焰
Drenched Blades|沐焰之刃
Bubble Blowgun|泡泡筒
Blistering Spear|酷热之矛
Shining Righteousness|闪耀正义
Stonecracker Barrage|崩岩轰击
Flower Trail|繁花之路
Summon Giant Squash|召唤巨型南瓜
Mushroom Jump Pad|蘑菇跳板
Pumpkin Breath|南瓜吐息
Paracausal Fragment of Sulfuras|萨弗拉斯的超因果碎片
Shroomtend|蘑菇照护
Scorching Roots|灼烧之根
Burning Wrath|熊熊怒火
Drenching Orb|浸染宝珠
Festering Blades|溃烂之刃
Everweaving Threads|不绝织缕
Threads of Life|生命丝线
Dreamsurge Heartbloom|梦涌心花
Wind Vortex|强风旋涡
Insidious Cackle|险恶狞笑
Gathering Flames|汇聚烈焰
Hot Head|烈火炎头
Interval|时间间隙
Terror Blades|惊惧之刃
Astral Blades|星界之刃
Fungal Charge|真菌冲锋
Medals|奖牌
Dreamsurge Guidance|梦涌指引
Shrapnel Mine|霰弹地雷
Ash Bomb|灰烬炸弹
Greater Encapsulated Destiny|强效封装命运
Heart Stopper|扼心绝脉
Bloodmine|鲜血地雷
Ember Curse|余火诅咒
Bomb Lobber|投弹器
Shrapnel Spreader|弹片散播器
Railgun|轨道炮
Crankshot|轴枪
Bubbling Brews|气泡酒
Evoker Warnings|唤魔师警告
Umbral Destruction|晦影湮灭
Dreaming Devotion|酣梦之祈
Summon Infinite Keeper|召唤永恒守护者
Dwarven Medicine|矮人药品
Infinite Corruption|永恒腐化
Cursed Hot Head|诅咒烈火炎头
Paused|暂停
Creature of Dream|梦境生物
Moon's Eclipse|掩月无光
Shadow Curse|暗影诅咒
Dream Attunement|梦境协调
Wild Blade|狂野乱刃
Summon Ingredient Quest Giver|召唤材料任务发布者
Prophetic Stonescale|先知石鳞
Infused Hourglass|注能沙漏
Rage of Fyr'alath|菲莱拉兹之怒
Summon Fruit|召唤果实
Lost Slime|失落软泥
Glory to the Alliance|荣耀属于联盟
Severed Spirit|斩离幽魂
Aerial Broadside|制空排炮齐射
Fyr'alath's Bite|菲莱拉兹之咬
Thorny Surprise|意外荆喜
Accelerating Sandglass|增速沙漏
Dream Rend|瞑梦
Examine Soil|检查土壤
Gigantic Dreamseed|硕大的梦境之种
Pick Mount|挑选坐骑
Combusting Presence|爆燃气息
Small Dreamseed|小小的梦境之种
Plump Dreamseed|饱满的梦境之种
Fiery Force of Nature|火焰自然之力
Garden of Corruption|腐蚀花园
De-Fleshinator 3000|除肉机3000型
Time Saver|时空救星
Reaping Agony|收割痛楚
Order-Infused Strike|序注打击
Wrath of Valor|愤勇当头
Echoing Tyrstone|回波提尔石
Stop the Heat|停止加热
Summon Tree|召唤树
Battle Senses|历战直觉
Mirror of Fractured Tomorrows|破碎翌日之镜
Contribution|捐献
Sawblade-Storm|锯刃风暴
Fel Purge|邪火净化
Reaping Spike|收割锋刺
Marked for Torment|折磨标记
Boon of the Firelands|火焰之地的恩泽
Verdant Conduit|苍翠导能器
Smashing Viscera|碾压脏腑
Explosive Bark|易爆树皮
Seeds of Corruption|腐蚀之种
Helpful Wisps|热心的小精灵
Ruinous End|归于毁灭
Dreamsurge Thunderbounce|梦涌跃雷
Rift Sickness|裂隙疲弊
Contribute F|捐献 F
Limit Break|界限突破
Potent Lullaby|强效摇篮曲
Dreamsurge Greenwalker|梦涌踏翠
Self Sufficient|自给自足
Time-Lost Artifact|迷时神器
Pauldrons of the Fire Lord|炎魔之王的坩埚
Dreamsurge Defenders|梦涌卫士
Defiling Breath|污染气息
Destroying Soulstone|摧毁灵魂石
Brave Bubble|勇敢泡泡
Ultimate Penitence|终极苦修
Legion's Wrath|军团之怒
Dreamtender's Charm|护梦者的咒符
Fiery Retaliation|炽火回击
Magma Font|熔岩洗礼
Flesh Mortification|血肉烙毁
Nature's Bulwark|自然壁垒
Loose Time|散逸时间
Purifying Tangle|净化缠结
Canteen|水壶
Spark Storm|火花风暴
Cranking 90s|平地起高楼
Shockwave Bomb|震波炸弹
Head|头部
Vapor Cloud|蒸汽谜云
Dimensional Anomaly|次元畸体
Shoulders|肩部
Tentickles|挠痒触手
Ensemble: Infinite Acolyte's Regalia|套装：永恒助祭的魔装
Teleport Bomb|传送炸弹
Seismic Quake|裂地震荡
Gear-Melter Bomb|热熔炸弹
The Storm|风暴
Quack!|嘎！
Book Sorting|书籍分类
Hydro Cannon|水炮
Supply Drop|空投补给
Disco Bomb|热舞炸弹
Glug Jug|咕嘟罐
Quad Rocket|四联火箭
Fury of the Quacken|嘎肯之怒
Medal of Conquest|征服勋章
Throw Clothes!|扔出衣服！
Re-gloop|接二黏三
Thorn Eruption|荆棘爆发
Sunflame|阳焰术
Star Fragments|星辰碎片
