Mogu Ruins Bural Pit (TEMP)|||Fosse funéraire des Ruines mogu|||모구 폐허 매장 구덩이 (임시)|||Mogu Ruins Bural Pit（TEMP）
Sik'vess|||Sik’vess|||시크베스|Сик'весс|希克维斯|席克斐斯
Kri'vess|||Kri’vess|||크리베스|Кри'весс|科里维斯|克里斐斯
Shan'ze Dao|||Dao Shan’ze|||샨쩌 다오|Шань'цзэ Дао|山泽岛|衫織島
Scenario - Black Ox Temple|||Scénario - Temple du Buffle noir|Gesta: Templo del Buey Negro|Gesta: Templo del Buey Negro|시나리오 - 흑우사|Сценарий - Храм Черного Быка|场景战役——玄牛寺|事件 - 玄牛寺
Sra'vess|||Sra’vess|||스라베스|Шра'весс|瑟拉维斯|斯拉斐斯
Klaxxi'vess|||Klaxxi’vess|||클락시베스|Клакси'весс|卡拉克西维斯|卡拉西斐斯
Ik'vess|||Ik’vess|||이크베스|Ик'весс|伊克维斯|伊克斐斯
Klik'vess|||Klik’vess|||크릭베스|Клик'весс|奇里克维斯|克里克斐斯
Set'vess|||Set’vess|||세트베스|Сет'весс|赛特维斯|塞特斐斯
Scenario - Mogu Ruins|||Scénario - Ruines mogu|Gesta: Ruinas Mogu|Gesta: Ruinas Mogu|시나리오 - 모구 폐허|Сценарий - Руины могу|场景战役——魔古遗迹|事件 - 魔古廢墟
Kor'vess|||Kor’vess|||코르베스|Кор'весс|库尔维斯|柯爾斐斯
Rikkilea|||Rikkiléa|||리키리아|Риккили|里基利亚|雷基利亞
Zan'vess|||Zan’vess|||잔베스|Зан'весс|扎尼维斯|贊斐斯
Za'Tual|||Za’Tual|||자투알|За'Туал|赞图尔|札突爾
Zeb'tula|||Zeb’tula|||제브툴라|Зеб'тул|赞布图拉|札布圖拉
Shaol'mara|||Shaol’mara|||샤올마라|Шаол'мара|绍尔马拉|韶嘛喇
Throm'var|||Throm’var|||트롬바르|Тром'вар|索姆瓦尔|索姆瓦
Gul'rok|||Gul’rok|||굴로크|Гул'рок|古尔罗克|古爾拉克
Grom'gar|||Grom’gar|||그롬가르|Гром'гар|格罗姆加尔|格羅姆加
Shaz'gul|||Shaz’gul|||샤즈굴|Шаз'гул|沙兹古尔|夏茲高
Gul'var|||Gul’var|||굴바르|Гул'вар|古尔瓦|古爾瓦
Wor'gol|||Wor’gol|||워골|Вор'гол|沃高尔|沃格爾
Ashran|||A’shran|||아쉬란|Ашран|阿什兰|艾斯蘭
Frostwall|||Mur-de-Givre|Muro de Hielo|Muro de Escarcha|서리방벽|Ледяные скалы|霜寒晶壁|霜牆要塞
Gol'gor|||Gol’gor|||골고르|Гол'гор|高戈尔|高戈爾
Wor'var|||Wor’var|||올바르|Вор'вар|沃尔瓦|沃瓦爾
Lok-rath|||Lok-Rath|||로크라스|Лок'рат|洛克拉斯|洛克拉斯
Elodor|||d’Élodor|Elodar||엘로도르|Элодор|艾洛多尔|埃羅多爾
Hallvalor|||Fort-Vaillance|Salvalor|Salón del Valor|할발로|Галлвалор|哈瓦洛|哈瓦洛
Mok'gor|||Mok’gor|||모크고르|Мок'гор|莫克戈尔|摩克戈爾
Kag'ah|||Kag’ah|Kog'ah||카가|Каг'а|卡戈阿|卡格拉
Gra'ah|||Gra’ah|||그라아|Гра'а|加拉阿|格拉阿
Azsuna|||d’Azsuna|||아즈스나|Азсуна|阿苏纳|艾蘇納
Mak'rana|||Mak’rana|||마크라나|Мак'рана|玛拉纳|馬克拉納
Zeth'Kur|||Zeth’Kur|||제스쿠르|Зет'Кур|泽库尔|薩斯庫爾
Vol'mar|||Vol’mar|||볼마르|Вол'мар|沃玛尔|沃爾瑪
Zeth'Gol|||Zeth’Gol|||제스골|Зет'Гол|泽斯高|薩斯格爾
Val'sharah|||Val’sharah|||발샤라|Валь'шара|瓦尔莎拉|維爾薩拉
Thas'talah|||Thas’talah|||타스탈라|Тас'тала|萨斯塔拉|薩斯塔拉
Fang'rila|||Croc’rila|||팡그릴라|Клыкоморье|法瑞拉|牙格利拉
Shala'nir|||Shala’nir|||샬라니르|Шала'нир|沙拉尼尔|夏拉尼爾
Ash'theran|||Ash’theran|||아쉬테란|Аш'теран|阿希瑟兰|艾斯瑟蘭
Andu'talah|||Andu’talah|||안두탈라|Анду'тала|安杜塔拉|安杜塔拉
Tel'anor|||Tel’anor|||텔아노르|Тел'анор|泰安诺|泰爾亞諾
Shal'Aran|||Shal’Aran|||샬아란|Шал'Аран|沙尔艾兰|沙亞蘭
Kal'delar|||Kal’delar|||칼델라르|Каль'делар|卡德拉尔|卡爾德拉
Thal'dranath|||Thal’dranath|||탈드라나스|Тал'дранат|萨尔达纳斯|薩卓納斯
Elor'shan|||Elor’shan|||엘로르샨|Элор'шан|艾洛珊|艾洛爾善
Kel'balor|||Kel’balor|||켈발로르|Кел'балор|凯尔巴洛|克爾巴洛
Teloth'aran|||Teloth’aran|||텔로스아란|Телот'аран|特洛萨兰|泰洛薩蘭
Vol'dun|||Vol’dun|||볼둔|Вол'дун|沃顿|沃魯敦
Tal'farrak|||Tal’farrak|||탈파락|Тал'фаррак|塔尔法拉克|塔爾法拉克
Tal'aman|||Tal’aman|||탈아만|Тал'аман|塔阿曼|塔爾阿曼
Dazar'alor|||Dazar’alor|||다자알로|Дазар'алор|达萨罗|達薩亞洛
Elunaria|||Élunaria|||엘루나리아|Элунария|艾露纳里亚|伊露尼亞
Zul'Nazman|||Zul’Nazman|||줄나즈만|Зул'Назман|祖纳兹曼|祖爾納茲曼
Eredath|||Érédath|||에레다스|Эредат|艾瑞达斯|埃雷達斯
Raz'lotec|||Raz’lotec|||라즈로텍|Раз'лотек|拉兹罗特|拉茲洛提克
Zeb'ahari|||Zeb’ahari|||제브아하리|Зеб'ахари|泽布阿里|札巴哈里
Tal'gurub|||Tal’gurub|||탈구룹|Тал'гуруб|塔尔格拉布|塔爾古魯
Zal'amak|||Zal’amak|||잘아막|Зал'амак|扎拉马克|札拉瑪克
Naz'agal|||Naz’agal|||나즈아갈|Наз'агал|纳兹阿高|納札加爾
Atul'Aman|||Atul’Aman|||아툴아만|Атул'Аман|阿图阿曼|阿圖亞曼
Atul'Nazman|||Atul’Nazman|||아툴나즈만|Атул'Назман|阿图纳兹曼|安圖爾納茲曼
Atal'Dazar|||Atal’Dazar|||아탈다자르|Атал'Дазар|阿塔达萨|阿塔達薩
Natha'vor|||Natha’vor|||나타보르|Ната'вор|纳萨瓦|納薩沃
Atal'Gral|||Atal’Gral|||아탈그랄|Атал'Грал|阿塔格罗尔|阿塔格拉爾
Zul'Ahjin|||Zul’Ahjin|||줄아진|Зул'Аджин|祖阿金|祖爾亞金
Elunaria (cin)|||Élunaria|Elunaria||엘루나리아|Элунария||伊露尼亞（cin）
Ar'gorok|||Ar’gorok|||아르고로크|Ар'горок|阿戈罗克|亞格洛克
Tul'vor|||Tul’vor|||툴보르|Тул'вор|图尔瓦|圖爾沃
Xal'vor|||Xal’vor|||잘보르|Ксал'вор|扎尔沃|薩爾沃
Atal'Jani|||Atal’Jani|||아탈자니|Атал'Джани|阿塔加尼|阿塔迦尼
Operation: Mechagon|||Opération Mécagone|Operación: Mecandria|Operación: Mecalópolis|작전명: 메카곤|"Операция ""Мехагон"""|麦卡贡行动|機械岡行動
Zul'Toa|||Zul’Toa|||줄토아|Зул'Тоа|祖托亚|祖爾托亞
Questfall|||Tombequête|Ocaso de Expedición|||Край Приключений|任务荒野|任務之落
Mechagon|||Mécagone|Mecandria|Mecalo|메카곤|Мехагон|麦卡贡|機械岡
Kor'gar|||Kor’gar|||코가르|Кор'гар|寇尔加|寇爾加
Kal'methir|||Kal’methir|||칼메시르|Каль'метир|卡梅希尔|卡美伊爾
Nar'anan|||Nar’anan|||나르아난|Нар'анан|纳阿南|納爾安南
Bastion|||Le Bastion|Bastión|Bastión|승천의 보루|Бастион|晋升堡垒|昇靈堡
Wildwall|||Muraille Indomptée|Muro Silvano|Murallalvaje|야생담|Лесная стена|夜风之墙|荒野之牆
EnvArtMaldraxxus- Battlefield|||EnvArtMaldraxxus- Champ de bataille|EnvArtMaldraxxus- Campo de batalla|EnvArtMaldraxxus- Campo de batalla|말드락서스 - 전장|||
Desmotaeron|||Desmotæron||Desmoterón|데스모테론|Дезмотерон|渊狱|德司莫泰隆
Ny'alotha|||Ny’alotha|||나이알로사|Ни'алота|尼奥罗萨|奈奧羅薩
Prodigum|||Prodigium|||허망의 동굴|Продигум|浪骸之所|萬獸穴
Doug Land|||Terres de Doug|Tierra de Doug|Tierra de Doug|더그의 땅||道格之地|道格之地
Detrithos|||Détrithos|||잔해지대|Детритос|德特里索斯|迪崔索斯
Mort'regar|||Mort’regar|||모르트레가르|Морт'регар|莫尔特雷加|蒙特雷加
Maruukai|||Maruukaï|||마루카이|Марукай|马鲁凯|莫魯凱
Teerakai|||Teerakaï|||티라카이|Тиракай|提拉凯|蹄拉凱
Tyrhold|||Tyr||Tyr|티르홀드|Тирхолд|提尔要塞|提爾堡
Imbu|||d'Imbou|||임부|Имбу|伊姆布|伊姆布
Loamm|||Terreau|||로암|Лоамм|峈姆|洛姆
Nal ks'kol|||Nal Ks’kol||Nal Ks'kol|날 크스콜|Нал-кс'кол|纳·克斯寇|納克斯科
Glimmerogg|||Phosphorogg|Destellorogg|Lumbrerrogg|글리머로그|Мерцающий Огг|格里梅罗格|葛利姆羅格
Azq'roth|||Azq’roth|||아즈퀴로스|Азк'рот|艾兹基拉斯|艾克拉斯
Bel'ameth|||Bel’ameth|||벨라메스|Бел'амет|贝拉梅斯|貝拉梅斯
K'aresh|||K’aresh|||크아레쉬|К'ареш|卡雷什|凱瑞西
Undermine|||Terremine||||||
Shan'dorah|||Shan’dorah|||샨도라|Шан'дора|珊多拉|桑朵拉
Har'athir|||Har’athir|||하라시르|Хар'атир|哈拉希尔|哈拉希爾
Har'kuai|||Har’kuaï|||하르쿠아이|Хар'куай|哈库艾|哈檜
Har'mara|||Har’mara|||하르마라|Хар'мара|哈尔玛拉|哈瑪拉
Har'alnor|||Har’alnor|||하르알노어|Хар'алнор|哈阿尔诺|哈拉諾
Atal'Aman|||Atal’Aman|||아탈아만|Атал'Аман|阿塔阿曼|阿塔阿曼
Atal'Abasi|||Atal’Abasi|||아탈아바시|Атал'Абаси|阿塔阿巴希|阿塔阿巴斯
Atal'Utek|||Atal’Utek|||아탈우텍|Атал'Утэк|阿塔乌特克|阿塔烏特克
Hunter|||Chasseur|Cazador|Cazador|사냥꾼|Охотник|猎人|獵人
Goblin|||Gobelin|||고블린|Гоблин||
Draenei|||Draeneï|draenei|||||
Worgen|||worgen|Huargen|Huargen|늑대인간||狼人|狼人
Vulpera|||Vulpérin|vulpera|vulpera|불페라|Вульпера|狐人|狐狸人
Gorilla|||gorille|Gorila|Gorila|고릴라|Горилла|猩猩|猩猩
Ravager|||Ravageur||Devastador||||劫毀者
Sporebat|||Sporoptère||Esporiélago||||孢子蝙蝠
Ray|||Raie|Raya|Mantarraya|가오리|Скат|鳐鱼|魟魚
Basilisk|||Basilic|Basilisco|Basilisco|바실리스크|||蜥蜴
Pterrordax|||Pterreurdactyle|Pterrordáctilo|Pterrordáctilo|테러닥스|Терродактиль|翼手龙|翼手龍
Carapid|||Carapide|Carápido|Caparáceo|갑각충|Панцирник|步行虫|硬殼蟲
Monster|||Monstre|Monstruo|Monstruo|몬스터|Монстр|怪物|怪物
Venture Company|||KapitalRisk|Ventura y Cía.|Ventura y Cía.|투자개발회사|Торговая компания|风险投资公司|荊棘谷地精
Leopard|||léopard|Leopardo|Leopardo|표범|Леопард|豹|豹
Darkhowl|||Rugissombre|Aullido Oscuro|Aullido Oscuro|다크하울|Мрачный Вой||暗吼
Nethergarde|||Rempart-du-Néant|||네더가드|Крепость Стражей Пустоты|守望堡|守望堡
Giant|||Géant|Gigante|Gigante||||巨人
Gizlock|||Kadenaz|||기즐록|Гизлок|吉兹洛克|吉茲洛克
Exodar|||l'Exodar|||엑소다르|Экзодар|埃索达|艾克索達
ToWoW - Flag|||ToWoW - Drapeau|ParaWoW - Bandera|ParaWoW - Bandera||ToWoW: флаг||
Monster Spar|||Monstre d'entraînement|Monstruo de entrenamiento|Monstruo de entrenamiento||Монстр: партнер по учебному бою||怪盜史霸
Monster Spar Buddy|||Copain du monstre d'entraînement|Compañero de monstruo de entrenamiento|Compañero de monstruo de entrenamiento||Монстр: партнер по учебному бою||怪盜史霸黨羽
Kurenai|||Kurenaï|||쿠레나이|Куренай|库雷尼|卡爾奈
Treant|||Tréant|Antárboles|Antárboles|나무정령|Древень|树人|樹人
Frenzy|||Frénésie|Furia|Furia|프렌지|Бешенство|狂鱼|狂亂
Monster, Zone Force Reaction 1|||Monstre, Zone Force Réaction 1|Monster, Reacción de fuerza de zona 1|Monster, Reacción de fuerza de zona 1|몬스터|Монстр, силовая реакция 1||怪物，地區強迫回應1
Monster, Zone Force Reaction 2|||Monstre, Zone Force Réaction 2|Monster, Reacción de fuerza de zona 2|Monster, Reacción de fuerza de zona 2|몬스터|Монстр, силовая реакция 2||怪物，地區強迫回應2
Friendly, Force Reaction 1|||Bienveillant, Force de réaction 1|Aliado, forzar reacción 1|Aliado, forzar reacción 1|우호적 반응 강제 1|Союзник, силовая реакция 1||友善，強制反應1
Object, Force Reaction|||Objet, Force de réaction|Objeto, Reacción de fuerza|Objeto, Reacción de fuerza||||目標，強制反應
Classic|||Classique|Clásicas|Clásicas|월드 오브 워크래프트|World of Warcraft|经典旧世|艾澤拉斯
CoT Well of Eternity - Illidan|||GdT Puits d’éternité - Illidan|CdT Pozo de la Eternidad: Illidan|CdT Pozo de la Eternidad: Illidan|시간의 동굴 영원의 샘 - 일리단|Пещеры времени: Источник Вечности - Иллидан||時光之穴永恆之井 - 伊利丹
CoT Well of Eternity - High Elves|||GdT Puits d’éternité - Haut-Elfes|CdT Pozo de la Eternidad: Elfos nobles|CdT Pozo de la Eternidad: Elfos nobles|시간의 동굴 영원의 샘 - 하이 엘프|Пещеры времени: Источник Вечности - высшие эльфы||時光之穴永恆之井 - 高等精靈
CoT Well of Eternity - Illidan (Stealth)|||GdT Puits d’éternité - Illidan (camouflage)|CdT Pozo de la Eternidad: Illidan (sigilo)|CdT Pozo de la Eternidad: Illidan (sigilo)|시간의 동굴 영원의 샘 - 일리단 (은신)|Пещеры времени: Источник Вечности - Иллидан (незаметность)||時光之穴永恆之井 - 伊利丹（潛行）
CoT Well of Eternity - Demons|||GdT Puits d’éternité - Démons|CdT Pozo de la Eternidad: Demonios|CdT Pozo de la Eternidad: Demonios|시간의 동굴 영원의 샘 - 악마|Пещеры времени: Источник Вечности - демоны||時光之穴永恆之井 - 惡魔
CoT Well of Eternity - Demon Balls|||GdT Puits d’éternité - Balles démoniaques|CdT Pozo de la Eternidad: Bolas de demonio|CdT Pozo de la Eternidad: Bolas de demonio|시간의 동굴 영원의 샘 - 악마 구슬|Пещеры времени: Источник Вечности - клубы демонов||時光之穴永恆之井 - 惡魔球
CoT Well of Eternity - Hunter Stalkers|||GdT Puits d’éternité - Traqueurs|CdT Pozo de la Eternidad: Acechadores de cazador|CdT Pozo de la Eternidad: Acechadores de cazador|시간의 동굴 영원의 샘 - 사냥꾼 추적자|Пещеры времени: Источник Вечности - охотники||時光之穴永恆之井 - 獵人潛獵者
PLAYER, Expansion 4 Neutral|||JOUEUR, neutre extension 4|JUGADOR, expansión 4 neutral|JUGADOR, expansión 4 neutral|플레이어, 확장팩 4 중립|ИГРОК: дополнение 4|玩家，内容更新4中立|玩家，第四部資料片中立陣營
Mogu|||mogu|mogu|mogu|모구|Могу|魔古族|魔古
Shado-Pan|||Pandashan|Shadopan|Shadopan|음영파|Шадо-Пан|影踪派|影潘
Friendly, Force Reaction 2|||Bienveillant, Force de réaction 2|Aliado, forzar reacción 2|Aliado, forzar reacción 2|우호적 반응 강제 2|Союзник, силовая реакция 2||友善，強制反應2
Friendly, Force Reaction 3|||Amical, force la réaction 3|Aliado, forzar reacción 3|Aliado, forzar reacción 3|우호적 반응 강제 3|Союзник, силовая реакция 3||友善，強制反應
Friendly, Force Reaction 4|||Amical, force la réaction 4|Aliado, forzar reacción 4|Aliado, forzar reacción 4|우호적 반응 강제 4|Союзник, силовая реакция 4||友善，強制反應
Friendly, Force Reaction 5|||Amical, force la réaction 5|Aliado, forzar reacción 5|Aliado, forzar reacción 5|우호적 반응 강제 5|Союзник, силовая реакция 5||友善，強制反應
Friendly, Force Reaction 6|||Amical, force la réaction 6|Aliado, forzar reacción 6|Aliado, forzar reacción 6|우호적 반응 강제 6|Союзник, силовая реакция 6||友善，強制反應
Friendly, Force Reaction 7|||Amical, force la réaction 7|Aliado, forzar reacción 7|Aliado, forzar reacción 7|우호적 반응 강제 7|Союзник, силовая реакция 7||友善，強制反應7
Kor'kron|||Kor’krons|||코르크론|Кор'крон|库卡隆|柯爾克隆
Draenei, Draenor|||Draeneï, Draenor|||드레나이, 드레노어|Дренорские дренеи|德莱尼，德拉诺|德萊尼，德拉諾
Legion|||Légion|Legión|Legión|군단||军团再临|軍臨天下
Arcane Thirst (Silgryn) DEPRECATED|||Soif des Arcanes (Silgryn) [PÉRIMÉ]|Sedientos de lo Arcano (Silgryn) DEPRECATED|Sed Arcana (Silgryn) DESPRECIADO|비전 갈증 (실그린) 미사용||魔瘾（希尔格林）废弃|Arcane Thirst（Silgryn） DEPRECATED
Illidari|||illidari|||일리다리|Иллидари|伊利达雷|伊利達瑞
Sha'leth|||Sha’leth|||샤레스|Ша'лет|莎乐丝|夏蕾斯
Voldunai|||Volduni|||볼두나이|Жители Вол'дуна|沃顿奈|沃魯敦人
Polemarch Adrestes|||Marchedroit Adrestès|Polemarca Adrestes|Polemarca Adrestes|군정관 아드레스테스|Полемарх Адрест|文官阿得赖斯提斯|軍政官阿德雷特斯
Choofa|||Choufa||Chufa|츄파|Чуфа|丘法|丘發
Automa|||Automas||Automas|자동기계|Автомы|自动体|自主機
Djaradin|||djaradin|djaradin|djaradin|자라딘|Джарадины|贾拉丁|加拉登
Meerah|||Meera|||미라|Миира|米尔拉|米若
Hara'ti|||Hara’ti|||하라티|Хара'ти|哈籁提|哈拉提
Transport: Naglfar|||Transport : Naglfar|Transporte: Naglfar|Transporte: Naglfar|이동: 나글파르|Перевозка: Нагльфар||傳送:奈格法
Twilight Highlands Dragonmaw Phase|||Phase Gueule-de-dragons des hautes-terres du Crépuscule|Tierras Altas Crepusculares: Fase de Faucedraco|Tierras Altas Crepusculares: Fase de Faucedraco|황혼의 고원 용아귀 단계|Сумеречное нагорье, фаза Драконьей Пасти|暮光高地龙喉位面|暮光高地龍喉階段
Vashj'ir Sub - Horde|||Sous-marin de Vashj'ir - Horde|Submarino de Vashj'ir: Horda|Submarino de Vashj'ir: Horda|바쉬르 잠수함 - 호드||瓦丝琪尔水下——部落|瓦許伊爾子區域 - 部落
Vashj'ir Sub - Alliance|||Sous-marin de Vashj'ir - Alliance|Submarino de Vashj'ir: Alianza|Submarino de Vashj'ir: Alianza|바쉬르 잠수함 - 얼라이언스||瓦丝琪尔水下——联盟|瓦許伊爾子區域 - 聯盟
Twilight Highlands Horde Transport|||Transport Horde des hautes-terres du Crépuscule|Tierras Altas Crepusculares: Transporte de la Horda|Tierras Altas Crepusculares: Transporte de la Horda|황혼의 고원 호드 이동|Сумеречное нагорье транспорт Орды|暮光高地部落运输工具|暮光高地部落傳送
Vashj'ir Sub - Horde - Circling Abyssal Maw|||Sous-marin de Vashj'ir - Horde autour de la Gueule des abysses|Submarino de Vashj'ir: Horda - Circulando por Fauce Abisal|Submarino de Vashj'ir: Horda - Circulando por Fauce Abisal|바쉬르 잠수함 - 호드 - 심연의 구렁 선회||瓦丝琪尔水下——部落深渊之喉外环|瓦許伊爾 - 部落 - 深淵之喉附近
Vashj'ir Sub - Alliance circling Abyssal Maw|||Sous-marin de Vashj'ir - Alliance autour de la Gueule des abysses|Submarino de Vashj'ir: Alianza circulando por Fauce Abisal|Submarino de Vashj'ir: Alianza circulando por Fauce Abisal|바쉬르 잠수함 - 얼라이언스 - 심연의 구렁 선회||瓦丝琪尔水下——联盟深渊之喉外环|瓦許伊爾 - 聯盟 - 深淵之喉附近
Uldum Phase Oasis|||Oasis phasée d'Uldum|Oasis de fase de Uldum|Oasis de fase de Uldum|울둠 차원의 오아시스|Ульдум фаза оазиса|奥丹姆绿洲位面|奧丹姆階段綠洲
Transport: Gilneas Moving Gunship|||Transport : canonnière mobile de Gilnéas|Transporte: Nave de guerra de Gilneas en movimiento|Transporte: Nave de guerra de Gilneas en movimiento|이동: 길니아스 이동 비행포격선|Транспорт: движущийся боевой корабль Гилнеаса|运输工具：吉尔尼斯行进炮舰|傳送:移動的吉爾尼斯砲艇
Transport: Gilneas Static Gunship|||Transport : canonnière fixe de Gilnéas|Transporte: Nave de guerra de Gilneas estática|Transporte: Nave de guerra de Gilneas estática|이동: 길니아스 정지 비행포격선|Транспорт: статичный боевой корабль Гилнеаса|运输工具：吉尔尼斯静止炮舰|傳送:停滯的吉爾尼斯砲艇
Redridge - Orc Bomb|||Carmines - bombe orc|Crestagrana - Bomba de orcos|Crestagrana - Bomba de orcos|붉은마루 산맥 - 오크 폭탄|Красногорье - орочья бомба|赤脊山——兽人炸弹|赤脊山 - 獸人炸彈
