Original|Translated
Waterfly|Luciernagua
Bloodfeather|luminoso
Sporewing|polvoriento
Nettlesting|Aguijortiga
Stinger|Aguijoámbar
Ironclaw|Hundidor
Scuttler|colmilloférreo
Frostshell|Punzador
Pincher|Caparaescarcha
Observation|observación
Bloodthorn|Sangrespina
Flat|Cría
Tooth|de
Glowing|Esporiélago
Viletongue|Lenguavil
Heart|Corazón
Greatmother|Abuela
Trunks|Trompitas
Parched|Lagarto
Leatherhide|Cachorro
Runt|Pielcuero
Mutant|sometido
Bitterbrine|Envenenador
Venomer|Morroacre
Tidestone|Piedramar
Stormbringer|Invocatormentas
Fin|Hierro
Fivefingers|Cincodedos
Azurewing|Guardiaescama
Scalewarden|Alazur
Daggerbeak|Filopico
Arcana|perturbadora
Grotesque|Baluarte
Abyssius|Abisalius
Desire|deseo
Stinkrot|Putrinfecto
Deposed|Derrocado
Unbound|Falla
Rift|temporal
Nullifier|Nulificador
Aspect|Aspecto
Skulltaker|Cazacalaveras
Blacktongue|Lenguanegra
Stonefist|Puñopiedra
Soulsplinter|Partealmas
Tangled|Langostrok
Demolitionist|Demoledor
Megacharge|Megacarga
Wrathblade|Servidor
Hellion|ardiente
Supplicant|suplicante
Mountain|montaña
Oregorger|Tragamenas
Flamebender|Dominallamas
Operator|Operador
Gooey|Viscosín
Bye|Adiós
Critter|Alimaña
Steelclaw|Zarpacerada
Stoneblood|Devastadora
Shamed|Avergonzado
Keeper|Guardián
Beacher|Coster
Consort|Sombranoche
Longaxe|Mareskorn
Graves|Calaverete
Paledoom|Suertesombría
Stoneclaw|Cazador
Spores|Esporas
Salad|Lechuga
Mouthy|Sacamuelas
Enbi'see|Enebe'ce
Bones|Huesitos
Sprouts|Germinio
Runts|Redrojo
Charming|azul
Nicodemus|Nicodemo
Hillstalker|Huargo
Worg|Acechacolinas
Palebelly|Croador
Thistleleaf|Amenaza
Menace|Hojacardo
Bleakwater|Helisepia
Helsquid|Aguacruda
Subduer|Vilskorn
Juvenile|Correpacho
Risen|Sable
Tyrosus|Neófitus
Lightningborn|Truenonato
Jarlborn|Jarlnato
Rascal|Hojacardo
Gorebeak|Picofiero
Whitewater|Tifón
Bloodvalor|Sangrevalor
Seersei|Versei
Darkest|Miedo
Torn|Corazón
heart|Roto
Stronghammer|Martillopujante
Battleforge|Forjabatalla
Faithful|Dragador
Painbringer|Mo'arg
Sinker|Escafandro
Shadowsong|Cantosombrío
Valkyra|Aspirante
Dragonblood|Sangredragón
Darkshade|Sombraoscura
Sledge|Bárbarus
Ironbranch|Hierrorrama
Ancestor|inquieto
Voracious|Oso
Grovewalker|corrompido
Frenzybound|Cierva
Doe|frenética
Periwinkle|Cría
Smolderhide|Rapsoda
Chanter|Torracuero
Mortiferous|Mortiferus
Sprite|malicioso
Puncturer|Lanceador
Blorp|Blup
Supreme|Señor
Bitestone|Machacarrocas
Rockbeater|Roepiedra
"""Boomer"""|"""Dinamitero"""
Pollous|Putreous
Fetid|Fétido
Dreadflight|Déspota
Ambershard|iracundo
Mother|Madre
Lightbringer|Iluminado
Guileful|Astuto
Felfly|Vilciérnaga
Maulclaw|corrupto
Direflame|Llamatroz
Mirecroak|Croalodo
Gazer|oscuro
Bleakclaw|Garracruda
Vile|Bichóbito
Dreadwalker|Terronante
Netherfist|Puñabisal
Infectious|Gusano
Icebreaker|Rompehielo
Twisted|retorcida
Dealmaker|Negociador
Briny|Expedición
Hoard|Tesoro
Pack|Grupo
Gnomercy|Gnomisericordia
Moonwing|hada
Mighty|Poderoso
Lumbering|torpe
Souleater|Devoraalmas
Rotwood|Pimpollo
Sapling|Putrileña
Hag|arpía
Wormtalon|Bruja
Witch|Médica
Huntress|Cazadora
Riftweaver|Tejefallas
da|el
Smasher|Despachurrador
Vaults|cámaras
Mad|Loco
Darkweaver|Tejeoscuro
Nightsong|Arrullanoche
Darkstar|Astroscuro
Whitemoon|Lunablanca
Bewitched|Oso
Blightcaller|Clamañublo
Surging|de
Spellweaver|Tejehechizos
Cheap|Golpe
Unwashed|Sucio
Libation|Libación
Foam|mar
Lesson|Lección
Might|Poderío
Bilgewater|Acuerdo
Bargain|Pantoque
Pact|Pacto
Ogar|ogar
Faith|fe
Juju|Yuyu
Boughs|Ramas
Full|Sentencia
Core|Cósmico
Scourge|Plaga
Deeps|Profundidades
Brgrggrgl|Mrgrggrgl
Will|Voluntad
Forsaken|Soldado
Defiance|Oscuro
Screeching|Estridente
Looter|Despojador
Lazy|Zancaalta
Snickering|Hiena
Mistress|Maestra
Dreadsoul|Arruinador
Nibbles|Dentellón
Valarjar|Tronaforjado
Thundercaller|Valarjar
Skywhisker|Desguazador
Scrapper|Dientenegro
Ravensorrow|Penacuervo
Stonebrow|Petrocejas
Rescued|Venerador
Dreadsting|Rondador
Lurker|Picapavor
Solar|solar
Dowser|Zahorí
Bigspark|Chispagrande
Goodwell|Pozobueno
Awakener|Avivador
Coilskar|Clamamares
Caller|abisal
Delight|placer
Pen|encantada
Elderhorn|majestuoso
Highforge|Forjalta
Stormforged|Valarjar
Infester|jurapenas
Trueblade|Filoveraz
Mace|Maza
Grumpy|Protestón
Ashmaw|Osezno
Brave|Valiente
Moonfall|Puestaluna
Shambling|desgarbado
Kingfeather|volantón
Oliveback|volantón
Eaglet|dorado
Dreadmoore|Terroyermo
Fairgraves|Tumbaclara
Extinguished|Ojo
Hateful|Alterador
Understone|Procuratierra
Grumpling|Gruñoncito
Breacher|odioso
Scuttleback|joven
Olivetail|Liebre
Windstryke|Golpevento
Spinner|espectral
Snatcher|ladrona
Crawshuk|Bucheshuk
Deathweaver|Tejemuerte
Combatant|indigno
Bristlemaul|Zurracrín
Wraithtalon|Garfánima
Dreadbog|Terrolodo
Half|Rata
Eaten|medio
Slithering|Escamaparda
Brownscale|serpenteante
Auburn|Colanillo
Ringtail|caoba
Soulthirster|Ansialma
Tamer|domador
Disturbed|Energía
Footed|de
Kit|Piesnegros
Hight|Cenit
Flamescale|Flamaescama
Marshmallow|Malvavisco
Cragshaper|Formarriscos
Rose|Rosita
Deeprock|Domagusanos
Wormtamer|Rocahonda
Dreadstalker|Terracechador
Rockcrawler|volantón
Jelly|Aguacruda
Darksorrow|Penaoscura
Ravensong|Cantocorvino
Ebonwing|Alabenuz
Nightthorn|Nochespina
Ridgeback|Jabato
Thaumaturgical|Jabato
Enduring|Tenaz
Unseeing|Vigía
Advisor|Consejero
Spiketail|Castor
Beaver|Colapincho
Moonfeather|Plumalunar
Nightglaive|Gujasombría
Thrugtusk|Colmicesto
Hoarder|Acaparador
Cliffclutch|Estridadora
Mudshell|Caracola
Conch|Valvalodo
Shipwrecked|Cautivo
Gigawatt|Gigavatio
Clamps|Cepos
Scuttles|Huidizo
Manaspine|Basilisco
Ancestral|ancestral
Number|la
Nine|Novena
Slatecrusher|Asaltante
Roots|Raíces
Strongfruit|Frutafuerte
Tenderhide|Cueroliso
Tinypop|Chiquipum
Wire|rojo
Weird|Cosa
Thing|rara
Egcellent|Egcelente
Coach|Entrenador
Greatest|Mayor
Foe|enemigo
Sunwayver|Agitasoles
Adult|Cazaborrascas
Squallhunter|adulto
Itchy|Punzada
Bird|salado
Vilethorn|Flor
Blossom|Espinavil
Stormrunner|Corretormenta
Vicious|Cría
Jailing|Cristal
Magehunter|voraz
Dreadstalkers|Terracechadores
Imps|salvajes
Felbane|Aterravil
Elfbane|Castigaelfos
Brightflame|Llamaviva
Flotsam|Derrelicto
Husk|Marchito
Sunborn|Solnacido
Highbeacon|Altofaro
Ironhammer|Martiyerro
Dawnrose|Rosalba
Stillblade|Hojafirme
Hunters|Nocheterna
Illusory|Acechador
Puck|Malvadillo
Skittering|Estirpe
Desecrated|Anciano
Deathblossom|trepadora
Oleander|fulgurante
Deacon|Crepuscular
Farthing|Lontananza
Runeweaver|Tejerruna
Charfeather|Hullapluma
Amberstone|Procuratierra
Gorelix|Sangrelix
Fleshripper|Desgarracarnes
Wyrmtongue|Buscamuerte
Deathsearcher|Lenguavermis
Fizzlebang|Chispobang
Flamescowl|Testallama
Murkwater|Guerrero
Seabound|Soldado
Brulworm|Brulgusano
Snailsman|Roepiedra
Hooded|Sacerdotes
Glazer|Observador
Deepanvil|Yunquetón
Tidecaller|Clamamareas
Shadewarden|Velasombra
Antler|Cornígeros
Wizened|Marchito
Darkglare|Miradaoscura
Aranasi|Doncella
Maiden|aranasi
Darksight|Vistavelada
Bloodletter|Sangradora
Windcaller|Clamavientos
Redfeather|Plumarroja
Leafrunner|Correhoja
Hierophant|Hierofante
Claybourne|Riolodo
Windsinger|Vientocantor
Dendrite|Dendrita
Starblaze|Rafagaestelar
Skykeeper|Guardacielo
Stonepaw|Zarpapétrea
Rainfeather|Plumapluviosa
Hungering|Necrófago
Manastalker|hambriento
Snot|Moquito
Rocklick|Lamepiedras
Bloomwatcher|Vigilaflores
Steelsong|Cantacero
Consular|Cónsul
Scaldius|Escaldius
Iresoul|Almaíra
Blightsworn|Jurañublo
Twins|eredar
Ale|corrupta
Necrodark|Rapiñador
Defiler|Rapiñador
Terrorfiend|Murciélago
Globs|Globulín
Maw|Fauce
Swamprock|Tejejuncos
Reedweaver|Rocaciénaga
Marshstomper|Rocaciénaga
Crawliac|Plumabruja
Hagfeather|urriaca
Deathscreamer|urriaca
Runetwister|Mareskorn
Coals|vivientes
Cackling|Llama
Splint|Astilla
Beauty|Bella
Conviction|Convicción
Dignity|Dignidad
Manascale|Basilisco
Font|Fuente
Seed|Semilla
Timeworn|Asaltante
Crawdead|Papomuerto
Envoy|Enviada
Helhound|Infercan
Eight|Ocho
Fevered|Expedicionario
Slicer|fal'dorei
Shadowgore|Sangrenegra
Stormbreaker|Val'kyr
Impetration|súplica
Socialite|Nocheterna
Lil'idan|Minillidan
Gladesong|Cantaclaro
Felwing|Vuelovil
Moulder|Mohoso
Fluffington|Blandítez
Sunborne|Val'kyr
Wyrmy|Vermisina
Tunkins|Sinhueso
Corgi|corgi
Descendent|Descendiente
Abhorrent|Artificiero
Ghouls|necrófagos
Mission|Misión
McSmartypants|McSabihondo
Daughters|Hijas
Keepers|Vigilantes
Archers|arqueros
Trackers|rastreadores
Squires|escuderos
Zealots|oscuros
Gang|Pandilla
Thieves|Ladrones
Earthcallers|clamatierras
Tadpole|subyugado
Allured|Renacuajo
Confused|Renacuajo
Beguiling|Orbe
Breezy|Libro
Book|Sombra
Helpful|Espíritu
Delicate|Polilla
Blackmaw|Fúrbolg
Greathoof|Grampezuña
Cleansed|Anciano
Globerunner|Trotamundos
Redeemed|Hermana
Feathered|Merodeador
Soultrapper|Atrapaalmas
Gravely|Soldado
Valewalker|Caminavalles
Helix|Hélice
Brains|Coco
Haberdasher|Alfayate
Various|Diverso
Sundry|variado
Inquisitor|Inquisidor
Taunka|taunka
Chattering|Demonio
Devil|vibrátil
Shimmermoon|Brillolunar
Ashamane|Crinceniza
Stumpers|Tocón
Foof|Fuau
Darkbough|Talloscuro
Glutonia|Glotonia
Webslinger|fal'dorei
Broodcaller|fal'dorei
Stormcloak|Capatormenta
Ironrune|Runaférrea
Blacksail|Rescatador
Salvor|Velanegra
Muscle|Músculo
Keelhauler|Velanegra
Gunner|Velanegra
Timeless|Almaescarcha
Frostsoul|intemporal
Worker|Mareskorn
Wavecrusher|Aplastaolas
Huntsman|Montero
Fizzlebog|Silbarisma
Spawning|engendrador
Greater|Elementales
Boulderfall,|Pedregosio,
Eroded|Socavado
Flamecaller|antigua
Bonesnapper|Cascahuesos
Golems|Arcanos
Thirsty|Sediento
Sideskorn|Ladoskorn
Duskpelt|Gruñidor
Snarler|vedejaoscura
Duskfang|Fauceumbría
Stormbeak|Picotormenta
Almighty|Todopoderoso
Frostcrag|Clamapiedras
Stonecaller|riscogélido
Cinderweb|Matriarca
Creeper|contagiado
Chargore|Sangreniza
Darkcaller|devorador
Neglected|Huesos
Unseen|Tiradores
Marksmen|ocultos
Rangers|Forestales
Conjurer|Conjurador
Trollbane|Aterratrols
Whitemane|Melenablanca
Rottgut|Podretripa
Adept|Adepto
Stormtalon|Garfatormenta
Fists|Puños
Heavens|Cielos
Claws|Garras
Nature|Naturaleza
Owlcat|Buhogato
Aff|Bastón
Slinky|Finto
Moneyfingers|Dedoro
Stick|Vara
Sword|Fuego
Assass|Daga
Marksman|Arco
Fiend|ardiente
Theives|Ladrones
Frostblood|Sangrescarcha
Snowstrider|zancanieve
Snowfeather|Plumanívea
Unamused|Diablillo
Grimlocket|Brochadusto
Gleamhoof|Cervato
Tideclaw|Garramar
Coastal|Zarapito
Sandpiper|costero
Chaotoid|Caotoide
Stormstruck|Castor
Wavecaster|Lanzaolas
Hazard|Peligro
Unrepentant|Contumaz
Deathcaller|Místico
Blob|Conejo
Untethered|Vermizo
Transmutant|Transmutante
Venomspinner|Hilaveneno
Wrathbringer|Encolerizador
Loyalist|fervorosa
Sycophant|leal
Draketamer|Domadracos
Cutthroat|Escamasalada
Tree|Árbol
Hellbringer|Portainfiernos
Tidecress|Mareacress
Happy|Cachorro
Dreadhoof|Pezuñaterradora
Bitter|Amargada
Bejeweled|Enjoyada
Thief|Ladrón
Tidebreaker|Rompemareas
Hatebringer|Portaodio
Wavecaller|Escamasalada
Pod|Rey
Ley|Guardián
Felblood|Cresa
Shadowstalker|Acechasombras
Illuminator|Iluminador
Temptress|Tentadora
Cleaver|Acuchillador
Illbringer|Infectador
Despoiler|Hurtador
Spearslinger|Arrojalanzas
Thistlefoot|Piecardo
Plunderer|Desvalijador
Plucky|Patito
Fouler|Hediondo
Shapechanged|Inquisidor
Leviathan|anciano
Investigator|Investigadora
Plaguemonger|Apestador
Crystalbreaker|Rompecristales
Unforgiving|Inclemente
Counselor|Consejera
Shieldbreaker|Rompescudos
Pilgrim|Iluminado
Felbough|Ramavil
Patriarch|Escamaná
Bloodpetal|corrupto
Second|Segundo
In|al
Lagan|Bentónico
Malevolent|Malévolo
Rockjaw|Comepiedras
Shrieking|Viuda
Snubbed|Desairado
Goons|Matón
Tabulator|Tabulador
Spoogledorf|Espugodorfo
Butchie|Carnicereta
Wheatizzle|Triguera
Muffinmon|Bizcochero
Murkmouth|Basureador
Garbagemancer|Bocanegra
<Away>|<AUS>
Awesome|Fenómeno
Grizzlepaw|Zarpagris
Waygoo|Muchababa
Snaptail|Cascacola
Droolspine|Babaespinazo
Deathscale|Muertescama
Boulderscale|Escamarroca
Snufflethief|Fisgaladrón
Doombloom|Florfatal
Chomper|Masticador
Worldshatter|Infernal
Skyterror|Aterracielos
Thicketstomper|gigante
Researcher|Investigadora
Librarian|Bibliotecaria
Lightmorne|Natoluz
Diemetradon|infectado
Pirate|Pirata
Jerkin|Chaleco
Bastard|Bastardo
Tracker|Glifo
Pathfinder|Abrecaminos
Earthcaller|Clamatierras
Wriggling|Crisálida
Cocoon|sinuosa
Asher|Cinere
Mischief|Engañifo
LEFT|IZQUIERDA
Squigglefin|Renacuajo
Traveling|Peregrino
Snowfang|Dientenieve
Stilwell|Fontana
Feltongue|Corruptora
Curator|conservadora
7|del
Igneous|Llamita
Flameling|ígnea
Pyrestar|Demoledor
Dawnguard|Guardialba
Shal'dorei|Civil
Conjured|conjurado
Stuffshrew|Kabum
Dastardly|Despreciable
Burnstachio|Calcinacho
Spreader|vil
Swarmer|nerubiano
Runeforged|Servidor
Rageling|invernal
Snaplasher|Quiebrazotador
Ultratonk|Ultratonque
Boneshard|Astihueso
Blightbreath|Vahofétido
Soulbroken|Vástago
Wicked|Alma
Cursethrower|vil
Lured|Marchito
Strongblade|Hojarrecia
Forgeworth|Valeforja
Millstipe|Tallolino
Minor|menor
Chaotid|inferior
Zen|Orbe
Zoopownia|Zoopapo
Felborne|Maleante
Marauder|vilificado
Place|Colocar
or|o
Dutiful|Escudero
Buzz|Arpella
Cherry|Cereza
Vulnerable|vulnerable
Bilegland|Bazobilis
Simulacra|Simulacros
Lightblade|Hojaluz
Smallclaw|descarriado
Vilefang|Dientevil
Dreadcoil|Terrorsierpe
Hiss|Sisea
Ectoplasm|creciente
Everliving|Eterno
Gaseous|Vileza
Crackers|Picoteo
Janitor|Conserje
Felbringer|Portavil
Mindbreaker|Rompementes
Doomflipper|Aletamuerte
Stranger|Extraño
Thrashbite|Tollinador
Scornful|Desdeñoso
Horse|fornido
a|Una
Virulent|Diablillo
Jadepyre|Magus
Ascended|retornado
Brewer|Cervecera
Dibbler|Boquete
Trashy|Basurín
Dawnbringer|Albar
(Background)|(Fondo)
M/A/D/A/M|S/E/Ñ/O/R/A
Pimento|Rocilante
Viciosa|Sañosa
Flickering|Vileza
Imply|Diabla
Rover|Vagabundo
Tia|Tia,
Feathermoon|Plumaluna
Toiling|Coleccionista
Shieldmaiden|herida
Conjuror|herida
Granny|Abuelita
Torturer|Torturador
Deepsurge|Cantamareas
Tidesinger|Olaprofunda
Stronk|Forte
Moonblade|Filoluna
Deadwood|Hojapluma
Featherblade|Muertobosque
Voidweaver|eredar
Corrupter|Corruptor
Devout|Vasallo
Abjurer|vilificado
Prowling|Acechasombras
Gronnden|Gronnson
Vines|asfixiantes
Balancer|esmeralda
Unfortunate|Defias
Chieftain|Jefe
Scorchwing|Escupevil
Felspitter|alaquemada
Felweaver|Tejeyel
Dedicant|demenciado
Felbinder|eredar
Loyal|leal
Ironclad|Cangrejo
Stonestorm|Rocatormenta
Wondrous|Biblioteca
Library|maravillosa
Priests|encapuchados
Weary|Foca
Seal|cansada
Krokul|krokul
Iceburg|Iceburgo
Roughback|Saltadora
Leaper|Durocostal
Annihilan|Celador
Felsorrow|Conquistador
Pesterer|Penavil
Ma'da|madre
(Enhancement)|(Mejora)
(Restoration)|(Restauración)
Retriever|retriever
Revitalized|Necrófago
Cragtalon|Destripadora
Somber|Alba
Deep|Grieta
Crack|profunda
Fairwind|Vientopropicio
Forgotten|Eco
Very|Buhogatito
Reckless|Cortador
Cutter|temerario
Cudgel|Garrote
Beastcaller|Clamabestias
Raptari|Druida
Shadowfang|dientenegro
Cursespitter|salvaje
Bloodhunter|Acechadora
Cursecarver|Cazasangre
Bladeguard|Guardafilada
Ravasaur|Zandalari
Trained|Pterrordáctilo
Pterrorwing|Zandalari
Tricorne|Ratricornio
Examiner|Examinador
Enchantress|Encantadora
Plaguewing|demenciado
Skycaller|Clamacielos
Mender|Ensalmador
Sandscout|sethrak
Sabotaged|saboteada
Blistermaw|Faucellaga
Message|Mensaje
Received|recibido
Scarwing|Hostigador
Harrier|Alacerada
Seething|Desgarravacío
Sandfury|Asesino
Garothi|garothi
Worldbreaker|Rompemundos
Vilescale|Hechicera
Sorceress|Tormentaespiral
Consul|Cónsul
Grobathan|Grobatán
Wakener|Heraldo
A.M.O.D.|MEMO
Norgannon's|Alma
Bonepicker|Cuervo
Sneaky|Marmota
Spitter|sangre
Environeer|Ambientalista
Clamp|Cepo
Commodore|Comodoro
Darkfang|Colmillo
Spitespeaker|Terrorsierpe
Waveblade|Hojamarea
Wrathful|Ascua
Ember|colérica
Grimestone|Asaltante
Valiant|Protectora
Escaping|Ciudadano
Hopeless|Eco
Shark|usurero
Roughneck|Jinete
Locus|El
Pile|Montón
Stones|piedras
Lucid|Lúcido
Soulshaper|Forjaalmas
Goods|amarrados
Betrayed|Traicionado
Jed'hin|jed'hin
Venomtail|Aletacielo
Skyfin|Colaveneno
Wrangler|Retador
Worldsplitter|Quiebramundos
Portable|Musicófono
Audiophone|portátil
Tinytron|Chiquitrón
Discarded|descartado
Rattlejaw|Huesonaja
Stream|esclava
Faceless|Esbirro
Zephyrian|Príncipe
Drafty|Bocanada
Recluse|Telaceniza
Surger|Marea
Pyreclaw|infernal
Mindlasher|ignoto
Ruinhoof|Pezuñarruina
Foulclaw|Zarpafétida
Baneglow|Brilloespanto
Deathscreech|Chillamuertes
Bucky|Cerval
Gloamwing|Nochealada
Shadeflicker|Titilasombras
Bloat|Hinchazón
Earseeker|Buscaoídos
Pilfer|Hurtos
One|Gris
Many|Abundante
Cross|Observador
Orphaned|Marsuul
Felclaw|Marsuul
Docile|Aletacielo
Grasping|Manifestación
Argunite|parpadeante
Stocky|Caballo
Stabby|Puñaladas
Castaway|Náufrago
Peacekeeper|pacificador
Bloodbelly|Volador
Rebellious|Ciudadano
PC|Monte
Ashvane|Gobernalle
Dunecrawler|crolusco
Padfoot|Piesuaves
Bristleback|Garrotero
Horker|Erizapúas
Ookin|Miko
Swabby|Dingue
Brinescale|Clamaolas
Cutwater|Atracador
Scoundrel|malandrín
Tottle|Tortu
Blacktooth|Tosco
Knuckleduster|Dientenegro
Hands|Manos
Wavebinder|Vinculaolas
Bloodfeaster|sanguinaria
Sandsnapper|Pinzarena
Clockwork|Centinela
Golly|Caramba
Wingrider|Alajinete
Spelltwister|Tuercehechizos
Bramblefist|Puñozarza
Maddened|Enajenado
Peculiar|peculiar
Shoalbreach|Lanza
Briarback|Oteador
Hexxer|Aojadora
Lightsworn|Recluta
Sapper|goblin
Warcaller|Lomozarza
Wormwood|Ajenjo
Scarbeak|Picoherida
Guzzler|Dientenegro
Fate|Destino
Remains|zalameros
Housesmash|Machacacasas
Smuggler|Clamaolas
Blackpowder|Contrabandista
Lower|inferior
Dire|temible
Tortollan|Tirahechizos
Spellflinger|tortoliano
Darnassian|Arquera
Dwarven|Fusilero
Rifleman|enano
Brick|Ladrillo
Letter|Carta
Body|Férreo
Cleardawn|Albaclara
Religious|Zandalari
Allied|Raza
Race|aliada
Fishflayer|Desuellapeces
Keeneyed|Velador
Watchman|Velador
"""Sinker"""|Escafandro
Stormcoil|Hechicera
Lumbergrasp|Centinela
Rezani|Cuidador
Handler|Rezani
Shieldwall|gilneano
Alchemist|alquimista
Cavalier|real
Francois|François
Bladesworn|Traidor
Diamondback|adamantino
Faithless|Campeón
Spireguard|infiel
Unraveler|Desintegrador
Ambermane|Gacela
Resurrected|Bruto
Jun'ta|Jon'ta
Steelspark|Chispacero
Mechano|Mecanotanques
Tanks|Gnomeregan
Mindless|Zombi
Thornmatron|Lomozarza
Hulk|umbría
Choren|Conspirador
Conspirator|Choren
Brined|Goliat
Songstress|Cantarina
Scorpox|Escórpiox
Jungleweb|Cazadora
Ol'|Viejo
Bonebite|Roehueso
Waycrest|Crestavía
Sterntide|Mareasevera
Bonebeak|Huevo
Diplomat|goblin
Grizzled|Belisaria
Sailor|sometido
Heartwood|Soldado
Tenacious|Tenaz
Ferocious|Feroz
Cunning|Astuta
Zapnabber|Pillazas
Ironsides|Michael
Shadeweaver|Tejesombras
Duskrunner|Correocaso
Clubber|Erizapúas
Earthshakers|tauren
Cutthroats|Carmesís
Sappers|goblin
Swiftwing|Alapresta
Peachy|Majete
Invading|Acechaprofundidades
Riflemen|enano
Blessed|Estandarte
Questionable|Tubérculo
Tuber|dudoso
Winkle|Bígaro
Stolen|Caballo
Cap'n|Capitán
Whomper|Trompicón
Dunegorger|Tragadunas
Seabreaker|Rompemares
Poda|Roda
Smoochums|Lametones
Fluxflame|Flujollama
Slickspill|Charcucio
Sheldon|Armazón
Shelby|Carapachón
Mechanoranger|Mecavigía
Cogspark|Chispamotriz
Giantslayer|Mag'har
Impaler|Mag'har
Sailing|Bandido
Associate|Telemántico
Concerned|Ciudadano
Gizmoflank|Filochisme
Tiki|tiki
Mask|encantada
Buzzard|adiestrado
Restored|Aparecido
Revenant|restaurado
Bristlespine|Cerdaspina
Deathstalker|Comandante
Stillwater|Aguaserena
Voidglare|Vacuamirada
Blackarm|Brazonegro
Jaggedscar|Marcauna
Rageroar|Gruñefuria
Raincaller|Clamalluvias
Nimblesprocket|Engranactivo
Fixit|Apaño
Smudge|Borrón
Nibbler|ansioso
Slobberchops|Babatajo
Beaker|Picotero
Marquess|sangrienta
Sparkwhistle|Silbachispa
Outlaw|Dingue
'The|"""El"
Flirt'|"Seductor"""
'Stabby'|"""Puñales"""
Adoring|Filibustero
Freebooter|devoto
Unsealed|liberado
Coxswain|Timonel
Gravemaul|Azotatumbas
Darkwind|Vientoscuro
Current|inferior
Maws|Fauces
Skullcrusher|Trituracráneos
Evenshade|Sombrapar
Valorfist|Puñovalor
Sparkspindle|Chispeje
Big|Gran
Baobob|baobab
Bridgewater|Puentagua
Quartermaster|Intendente
Thunderhorn|Tronacuerno
Blastgineer|jefe
Bombgutz|Tripasbomba
Undying|Soldado
Ragehammer|Martira
Wrilehiss|Bufido
Gentlemoon|Lunamable
Gorehammer|Martisangre
Burly|Fortachón
Pokey|Retaquín
Pillager|Dingue
Bloodtusk|Sangrecolmillo
Scars|Chirlo
Darkbeard|Barbabruna
Feathers|Plumas
Brite|Fúlgida
Rastari|Déspota
Keeyo|Keyo
Buzzbeak|Zumbapico
Squeezer|Estrujador
Spineleaf|Espinela
Beets|Bichejo
Spokes|Rayos
Sparkbrow|Ceñoluz
Jammer|Arremetedor
Sparkshine|Chispabrillo
Stickers|Pegatinas
Scales|Escamas
Mutineer|curtido
Rocketboom|Petabum
Marrow|Tuétano
Crankchug|Gruñevuelo
Bladetwister|Crepuscular
Outriders|Mag'har
Grimwatt|Malvatio
Thumpknuckle|Bruto
Giggles|Risillas
Shadowback|Reptador
Crawler|magmaconcha
Sandyback|Reptador
Parasitic|Moscardón
Boarfly|parasitario
Woodworm|gigante
Bloodfever|Tarántula
Tarantula|Fiebresangre
Leafy|Revoloteadora
Flutterwing|frondosa
Sticky|Moquito
Glutted|Sanguja
Bleeder|saciada
Boghopper|Saltaciénagas
Hermit|ermitaño
Hornet|enfadado
Kala|Rana
Darkspit|Deslizador
Slitherer|pinzanegra
Thornleaf|Azotador
Poisonpetal|Azotador
Gigan|Tarántula
Taratula|gigante
Gulper|mecanizada
Finicky|Guantelete
Gauntlet|complejo
Digitized|Asistente
Assistant|digitalizado
Bilefang|Arácnida
Greatwing|Papagayo
Shinchomper|Zandalari
Ranishu|ranishu
Accursed|Aojador
Flitter|azul
Barnacled|Cangrejo
Sandstinger|Avispa
Carnivorous|Azotador
Platysaur|perdido
Crawg|tragadón
Wyrmbane|Aterravermis
Grenadier|Negro
Dreadtick|Garrapaterror
Leecher|sanguijuela
Fuzzy|Reptadora
Creepling|afelpada
Voidwiggler|Agitavacío
Teeny|Orbe
Tidesage|Sabiomar
Tattersail|Velapastrosa
Scabby|Costras
Ragepeep|Piofurioso
Foulfeather|Plumainfame
Fozling|Fozrukito
Squawkling|Graznido
Fogsail|Pirata
Bumbles|Beja
Scuttle|Escurridizo
Nibs|Eminencia
Poro|Soro
Inky|Tintoso
Kindleweb|Arañita
Craghoof|Pezuñarrisco
False|Golpenudillo
Knucklebump|artificial
Sandshell|Coleóptero
Chitterer|Valvarena
Deathsting|Escórpido
Thistlebrush|Coleguita
Bud|cardozarza
Giggling|Llama
Stonekin|risueño
Playful|Escarchín
Frostkin|juguetón
Mischievous|Céfiro
Littlehoof|Pezuñitas
Snapper|ambistano
Brineshell|joven
Voru'kar|Parasitador
o'|de
Cutlasses|alfanjes
Bloated|Sanguinaria
Bucketshell|Crustabalde
Snips|Pinzas
Darkbargainer|Tratoscuro
Darkvire|Virunegro
Angerforge|Forjainquina
Bloodhound|Mastín
Guzzling|Parroquiano
Grim|Parroquiano
Spazzring|Aropatoso
Private|Soldado
Rocknot|Sinroca
Hammered|Parroquiano
Silvermoon|Lunargenta
Shatterspear|Campeón
Platinum|de
Pummeler|platino
K.U.|KU
J.0.|J0
Sparkflux|Flujochispa
Spikey|Pinchitos
Humps|Jorobas
Domesticated|domesticado
Turgore|Turgencio
Ambusher|tarácnido
Mangy|Hiena
Kil'karrok|Vidente
Ramkahen|Lancero
Menacing|Emisario
Dedicated|Embalsamador
Embalmer|entregado
Schnottz's|Globo
Hot|Globo
Peon,|Machacolpe,
Rank|rango
Lead|Peón
Automated|Tanque
Pulverizer|Robot
Drilling|taladradora
Ultimate|Control
Remote|gnómico
